name,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
Milos Pantovic,2884.6153846153848,150000,1538.4615384615386,80000,2403.5,124982,1281.8653846153845,66657,3265.730769230769,169818,1741.7307692307693,90570,1-yr,150000,80000,124982,66657,169818,90570,Starter,F,AM,25,Serbia,Bochum
Luca Kilian,2884.6153846153848,150000,1538.4615384615386,80000,2403.5,124982,1281.8653846153845,66657,3265.730769230769,169818,1741.7307692307693,90570,1-yr,150000,80000,124982,66657,169818,90570,Starter,D,CB,22,Germany,Koln
Joe Scally,2884.6153846153848,150000,1538.4615384615386,80000,2403.5,124982,1281.8653846153845,66657,3265.730769230769,169818,1741.7307692307693,90570,1-yr,150000,80000,124982,66657,169818,90570,Reserve,D,RB,19,United States,Monchengladbach
Abdourahmane Barry,2884.6153846153848,150000,1538.4615384615386,80000,2403.5,124982,1281.8653846153845,66657,3265.730769230769,169818,1741.7307692307693,90570,1-yr,150000,80000,124982,66657,169818,90570,Reserve,D,CB,21,France,Furth
Enrique Herrero García,2884.6153846153848,150000,1538.4615384615386,80000,2403.5,124982,1281.8653846153845,66657,3265.730769230769,169818,1741.7307692307693,90570,4-yrs,600000,320000,499928,266628,679273,362279,Reserve,F,CF,17,Spain,Eintracht Frankfurt
Hugo Siquet,2884.6153846153848,150000,1538.4615384615386,80000,2403.5,124982,1281.8653846153845,66657,3265.730769230769,169818,1741.7307692307693,90570,5-yrs,750000,400000,624910,333285,849092,452849,Reserve,D,RB,19,Belgium,Freiburg
Myziane Maolida,2884.6153846153848,150000,1538.4615384615386,80000,2403.5,124982,1281.8653846153845,66657,3265.730769230769,169818,1741.7307692307693,90570,4-yrs,600000,320000,499928,266628,679273,362279,Starter,F,LW,22,France,Hertha Berlin
Abdoulaye Kamara,2884.6153846153848,150000,1538.4615384615386,80000,2403.5,124982,1281.8653846153845,66657,3265.730769230769,169818,1741.7307692307693,90570,1-yr,150000,80000,124982,66657,169818,90570,Reserve,M,DM,17,Guinea,Borussia Dortmund
Jamie Leweling,2884.6153846153848,150000,1538.4615384615386,80000,2403.5,124982,1281.8653846153845,66657,3265.730769230769,169818,1741.7307692307693,90570,3-yrs,450000,240000,374946,199971,509455,271709,Starter,F,SS,20,Germany,Furth
Max Christiansen,2692.3076923076924,140000,1346.1538461538462,70000,2243.269230769231,116650,1121.6346153846155,58325,3048.019230769231,158497,1524.0192307692307,79249,2-yrs,280000,140000,233300,116650,316994,158497,Starter,M,DM,25,Germany,Furth
Andrés Andrade,2692.3076923076924,140000,1346.1538461538462,70000,2243.269230769231,116650,1121.6346153846155,58325,3048.019230769231,158497,1524.0192307692307,79249,1-yr,140000,70000,116650,58325,158497,79249,Reserve,D,CB,23,Panama,Arminia Bielefeld
Leandro Barreiro Martins,2500,130000,1346.1538461538462,70000,2083.0384615384614,108318,1121.6346153846155,58325,2830.3076923076924,147176,1524.0192307692307,79249,3-yrs,390000,210000,324953,174975,441528,237746,Starter,M,CM,22,Luxembourg,Mainz
Elvis Rexhbecaj,2500,130000,1346.1538461538462,70000,2083.0384615384614,108318,1121.6346153846155,58325,2830.3076923076924,147176,1524.0192307692307,79249,1-yr,130000,70000,108318,58325,147176,79249,Starter,M,CM,24,Germany,Bochum
Jan Thielmann,2500,130000,1346.1538461538462,70000,2083.0384615384614,108318,1121.6346153846155,58325,2830.3076923076924,147176,1524.0192307692307,79249,3-yrs,390000,210000,324953,174975,441528,237746,Starter,F,RW,19,Germany,Koln
Giovanni Reyna,2500,130000,1346.1538461538462,70000,2083.0384615384614,108318,1121.6346153846155,58325,2830.3076923076924,147176,1524.0192307692307,79249,4-yrs,520000,280000,433271,233300,588704,316994,Reserve,F,AM,19,United States,Borussia Dortmund
Solomon Bonnah,2307.6923076923076,120000,1153.8461538461538,60000,1922.8076923076924,99986,961.4038461538462,49993,2612.596153846154,135855,1306.2884615384614,67927,2-yrs,240000,120000,199971,99986,271709,135855,Reserve,D,RB,18,Netherlands,Leipzig
Tiago Tomás,2307.6923076923076,120000,1153.8461538461538,60000,1922.8076923076924,99986,961.4038461538462,49993,2612.596153846154,135855,1306.2884615384614,67927,2-yrs,240000,120000,199971,99986,271709,135855,Reserve,F,CF,19,Portugal,Stuttgart
Fisnik Asllani,2307.6923076923076,120000,1153.8461538461538,60000,1922.8076923076924,99986,961.4038461538462,49993,2612.596153846154,135855,1306.2884615384614,67927,3-yrs,360000,180000,299957,149978,407564,203782,Reserve,F,CF,19,Germany,Hoffenheim
Antonio Foti,2307.6923076923076,120000,1153.8461538461538,60000,1922.8076923076924,99986,961.4038461538462,49993,2612.596153846154,135855,1306.2884615384614,67927,1-yr,120000,60000,99986,49993,135855,67927,Reserve,M,CM,18,Cyprus,Eintracht Frankfurt
Kiliann Sildillia,2115.3846153846152,110000,1153.8461538461538,60000,1762.5576923076924,91653,961.4038461538462,49993,2394.8653846153848,124533,1306.2884615384614,67927,1-yr,110000,60000,91653,49993,124533,67927,Reserve,D,CB,19,France,Freiburg
Kimberly Ezekwem,2115.3846153846152,110000,1153.8461538461538,60000,1762.5576923076924,91653,961.4038461538462,49993,2394.8653846153848,124533,1306.2884615384614,67927,1-yr,110000,60000,91653,49993,124533,67927,Reserve,D,LB,20,Germany,Freiburg
Felix Nmecha,2115.3846153846152,110000,1153.8461538461538,60000,1762.5576923076924,91653,961.4038461538462,49993,2394.8653846153848,124533,1306.2884615384614,67927,3-yrs,330000,180000,274960,149978,373600,203782,Reserve,F,AM,21,Germany,Wolfsburg
Lucas Copado,1923.076923076923,100000,961.5384615384615,50000,1602.326923076923,83321,801.1730769230769,41661,2177.153846153846,113212,1088.576923076923,56606,3-yrs,300000,150000,249964,124982,339637,169818,Reserve,F,CF,18,Germany,Bayern Munich
Arne Schulz,1923.076923076923,100000,961.5384615384615,50000,1602.326923076923,83321,801.1730769230769,41661,2177.153846153846,113212,1088.576923076923,56606,1-yr,100000,50000,83321,41661,113212,56606,Reserve,K,GK,18,Germany,Arminia Bielefeld
Noah Weißhaupt,1730.7692307692307,90000,961.5384615384615,50000,1442.0961538461538,74989,801.1730769230769,41661,1959.4423076923076,101891,1088.576923076923,56606,1-yr,90000,50000,74989,41661,101891,56606,Reserve,F,LW,20,Germany,Freiburg
Vladislav Cherny,1730.7692307692307,90000,961.5384615384615,50000,1442.0961538461538,74989,801.1730769230769,41661,1959.4423076923076,101891,1088.576923076923,56606,3-yrs,270000,150000,224968,124982,305673,169818,Reserve,F,AM,18,Russia,Arminia Bielefeld
Jannik Horz,1538.4615384615386,80000,769.2307692307693,40000,1281.8653846153845,66657,640.9423076923077,33329,1741.7307692307693,90570,870.8653846153846,45285,1-yr,80000,40000,66657,33329,90570,45285,Reserve,K,GK,18,Germany,Eintracht Frankfurt
Tom Bischof,1538.4615384615386,80000,769.2307692307693,40000,1281.8653846153845,66657,640.9423076923077,33329,1741.7307692307693,90570,870.8653846153846,45285,4-yrs,320000,160000,266628,133314,362279,181140,Reserve,F,AM,16,Germany,Hoffenheim
Burak Ince,1538.4615384615386,80000,769.2307692307693,40000,1281.8653846153845,66657,640.9423076923077,33329,1741.7307692307693,90570,870.8653846153846,45285,4-yrs,320000,160000,266628,133314,362279,181140,Reserve,M,CM,18,Turkey,Arminia Bielefeld
Amos Pieper,1538.4615384615386,80000,769.2307692307693,40000,1281.8653846153845,66657,640.9423076923077,33329,1741.7307692307693,90570,870.8653846153846,45285,1-yr,80000,40000,66657,33329,90570,45285,Reserve,D,CB,24,Germany,Arminia Bielefeld
Nils Körber,1538.4615384615386,80000,769.2307692307693,40000,1281.8653846153845,66657,640.9423076923077,33329,1741.7307692307693,90570,870.8653846153846,45285,1-yr,80000,40000,66657,33329,90570,45285,Reserve,K,GK,25,Germany,Hertha Berlin
Frederik Winther,1538.4615384615386,80000,769.2307692307693,40000,1281.8653846153845,66657,640.9423076923077,33329,1741.7307692307693,90570,870.8653846153846,45285,4-yrs,320000,160000,266628,133314,362279,181140,Reserve,D,CB,21,Denmark,Augsburg
Yannik Keitel,1346.1538461538462,70000,769.2307692307693,40000,1121.6346153846155,58325,640.9423076923077,33329,1524.0192307692307,79249,870.8653846153846,45285,3-yrs,210000,120000,174975,99986,237746,135855,Reserve,M,DM,21,Germany,Freiburg
Justin Che,1346.1538461538462,70000,769.2307692307693,40000,1121.6346153846155,58325,640.9423076923077,33329,1524.0192307692307,79249,870.8653846153846,45285,2-yrs,140000,80000,116650,66657,158497,90570,Reserve,D,CB,18,United States,Hoffenheim
Finn Dahmen,1346.1538461538462,70000,769.2307692307693,40000,1121.6346153846155,58325,640.9423076923077,33329,1524.0192307692307,79249,870.8653846153846,45285,2-yrs,140000,80000,116650,66657,158497,90570,Reserve,K,GK,23,Germany,Mainz
Márton Dárdai,1346.1538461538462,70000,769.2307692307693,40000,1121.6346153846155,58325,640.9423076923077,33329,1524.0192307692307,79249,870.8653846153846,45285,4-yrs,280000,160000,233300,133314,316994,181140,Reserve,D,CB,19,Germany,Hertha Berlin
Jonas Kersken,1153.8461538461538,60000,576.9230769230769,30000,961.4038461538462,49993,480.6923076923077,24996,1306.2884615384614,67927,653.1538461538462,33964,2-yrs,120000,60000,99986,49993,135855,67927,Reserve,K,GK,21,Germany,Monchengladbach
Iker Bravo,1153.8461538461538,60000,576.9230769230769,30000,961.4038461538462,49993,480.6923076923077,24996,1306.2884615384614,67927,653.1538461538462,33964,1-yr,60000,30000,49993,24996,67927,33964,Reserve,F,CF,17,Spain,Bayer Leverkusen
Ruwen Werthmüller,1153.8461538461538,60000,576.9230769230769,30000,961.4038461538462,49993,480.6923076923077,24996,1306.2884615384614,67927,653.1538461538462,33964,1-yr,60000,30000,49993,24996,67927,33964,Reserve,F,CF,21,Switzerland,Hertha Berlin
Paul Wanner,1153.8461538461538,60000,576.9230769230769,30000,961.4038461538462,49993,480.6923076923077,24996,1306.2884615384614,67927,653.1538461538462,33964,1-yr,60000,30000,49993,24996,67927,33964,Reserve,F,AM,16,Germany,Bayern Munich
Robin Kehr,1153.8461538461538,60000,576.9230769230769,30000,961.4038461538462,49993,480.6923076923077,24996,1306.2884615384614,67927,653.1538461538462,33964,2-yrs,120000,60000,99986,49993,135855,67927,Reserve,F,CF,21,Germany,Furth
Lasse Rieß,1153.8461538461538,60000,576.9230769230769,30000,961.4038461538462,49993,480.6923076923077,24996,1306.2884615384614,67927,653.1538461538462,33964,1-yr,60000,30000,49993,24996,67927,33964,Reserve,K,GK,20,Germany,Mainz
Caden Clark,1153.8461538461538,60000,576.9230769230769,30000,961.4038461538462,49993,480.6923076923077,24996,1306.2884615384614,67927,653.1538461538462,33964,3-yrs,180000,90000,149978,74989,203782,101891,Reserve,F,AM,18,United States,Leipzig
Niklas Klinger,1153.8461538461538,60000,576.9230769230769,30000,961.4038461538462,49993,480.6923076923077,24996,1306.2884615384614,67927,653.1538461538462,33964,2-yrs,120000,60000,99986,49993,135855,67927,Reserve,K,GK,26,Germany,Wolfsburg
Keven Schlotterbeck,1153.8461538461538,60000,576.9230769230769,30000,961.4038461538462,49993,480.6923076923077,24996,1306.2884615384614,67927,653.1538461538462,33964,1-yr,60000,30000,49993,24996,67927,33964,Reserve,D,CB,24,Germany,Freiburg
Noah Atubolu,1153.8461538461538,60000,576.9230769230769,30000,961.4038461538462,49993,480.6923076923077,24996,1306.2884615384614,67927,653.1538461538462,33964,1-yr,60000,30000,49993,24996,67927,33964,Reserve,K,GK,19,Germany,Freiburg
Conor Noß,1153.8461538461538,60000,576.9230769230769,30000,961.4038461538462,49993,480.6923076923077,24996,1306.2884615384614,67927,653.1538461538462,33964,3-yrs,180000,90000,149978,74989,203782,101891,Reserve,F,SS,21,Ireland,Monchengladbach
Anton Kade,1153.8461538461538,60000,576.9230769230769,30000,961.4038461538462,49993,480.6923076923077,24996,1306.2884615384614,67927,653.1538461538462,33964,1-yr,60000,30000,49993,24996,67927,33964,Reserve,F,LW,18,Germany,Hertha Berlin
Youssoufa Moukoko,961.5384615384615,50000,576.9230769230769,30000,801.1730769230769,41661,480.6923076923077,24996,1088.576923076923,56606,653.1538461538462,33964,2-yrs,100000,60000,83321,49993,113212,67927,Reserve,F,CF,17,Germany,Borussia Dortmund
Merveille Papela,961.5384615384615,50000,576.9230769230769,30000,801.1730769230769,41661,480.6923076923077,24996,1088.576923076923,56606,653.1538461538462,33964,2-yrs,100000,60000,83321,49993,113212,67927,Reserve,M,CM,21,Germany,Mainz
Jessic Ngankam,961.5384615384615,50000,576.9230769230769,30000,801.1730769230769,41661,480.6923076923077,24996,1088.576923076923,56606,653.1538461538462,33964,1-yr,50000,30000,41661,24996,56606,33964,Reserve,F,CF,21,Germany,Furth
Steffen Tigges,961.5384615384615,50000,576.9230769230769,30000,801.1730769230769,41661,480.6923076923077,24996,1088.576923076923,56606,653.1538461538462,33964,3-yrs,150000,90000,124982,74989,169818,101891,Reserve,F,CF,23,Germany,Borussia Dortmund
Fabian Kunze,961.5384615384615,50000,576.9230769230769,30000,801.1730769230769,41661,480.6923076923077,24996,1088.576923076923,56606,653.1538461538462,33964,1-yr,50000,30000,41661,24996,56606,33964,Starter,M,DM,23,Germany,Arminia Bielefeld
Philipp Schulze,961.5384615384615,50000,576.9230769230769,30000,801.1730769230769,41661,480.6923076923077,24996,1088.576923076923,56606,653.1538461538462,33964,2-yrs,100000,60000,83321,49993,113212,67927,Reserve,K,GK,19,Germany,Wolfsburg
Takuma Asano,961.5384615384615,50000,576.9230769230769,30000,801.1730769230769,41661,480.6923076923077,24996,1088.576923076923,56606,653.1538461538462,33964,3-yrs,150000,90000,124982,74989,169818,101891,Starter,F,RW,27,Japan,Bochum
Luca Unbehaun,961.5384615384615,50000,576.9230769230769,30000,801.1730769230769,41661,480.6923076923077,24996,1088.576923076923,56606,653.1538461538462,33964,1-yr,50000,30000,41661,24996,56606,33964,Reserve,K,GK,20,Germany,Borussia Dortmund
Alexis Tibidi,961.5384615384615,50000,576.9230769230769,30000,801.1730769230769,41661,480.6923076923077,24996,1088.576923076923,56606,653.1538461538462,33964,4-yrs,200000,120000,166643,99986,226424,135855,Reserve,F,CF,18,France,Stuttgart
Zidan Sertdemir,961.5384615384615,50000,576.9230769230769,30000,801.1730769230769,41661,480.6923076923077,24996,1088.576923076923,56606,653.1538461538462,33964,3-yrs,150000,90000,124982,74989,169818,101891,Reserve,M,CM,16,Denmark,Bayer Leverkusen
Hugo Novoa,961.5384615384615,50000,576.9230769230769,30000,801.1730769230769,41661,480.6923076923077,24996,1088.576923076923,56606,653.1538461538462,33964,3-yrs,150000,90000,124982,74989,169818,101891,Reserve,F,RW,19,Spain,Leipzig
Marco John,961.5384615384615,50000,576.9230769230769,30000,801.1730769230769,41661,480.6923076923077,24996,1088.576923076923,56606,653.1538461538462,33964,3-yrs,150000,90000,124982,74989,169818,101891,Reserve,M,LM,19,Germany,Hoffenheim
Nahue Noll,769.2307692307693,40000,384.61538461538464,20000,640.9423076923077,33329,320.46153846153845,16664,870.8653846153846,45285,435.4230769230769,22642,4-yrs,160000,80000,133314,66657,181140,90570,Reserve,K,GK,18,Germany,Hoffenheim
Dickson Abiama,769.2307692307693,40000,384.61538461538464,20000,640.9423076923077,33329,320.46153846153845,16664,870.8653846153846,45285,435.4230769230769,22642,3-yrs,120000,60000,99986,49993,135855,67927,Reserve,F,CF,23,Nigeria,Furth
Sebastian Polter,769.2307692307693,40000,384.61538461538464,20000,640.9423076923077,33329,320.46153846153845,16664,870.8653846153846,45285,435.4230769230769,22642,2-yrs,80000,40000,66657,33329,90570,45285,Reserve,F,CF,30,Germany,Bochum
Fabian Eutinger,769.2307692307693,40000,384.61538461538464,20000,640.9423076923077,33329,320.46153846153845,16664,870.8653846153846,45285,435.4230769230769,22642,1-yr,40000,20000,33329,16664,45285,22642,Reserve,K,GK,18,Germany,Leipzig
Luca Philipp,769.2307692307693,40000,384.61538461538464,20000,640.9423076923077,33329,320.46153846153845,16664,870.8653846153846,45285,435.4230769230769,22642,2-yrs,80000,40000,66657,33329,90570,45285,Reserve,K,GK,21,Germany,Hoffenheim
Laurenz Dehl,769.2307692307693,40000,384.61538461538464,20000,640.9423076923077,33329,320.46153846153845,16664,870.8653846153846,45285,435.4230769230769,22642,1-yr,40000,20000,33329,16664,45285,22642,Reserve,F,AM,20,Germany,Union Berlin
Tim Lemperle,769.2307692307693,40000,384.61538461538464,20000,640.9423076923077,33329,320.46153846153845,16664,870.8653846153846,45285,435.4230769230769,22642,2-yrs,80000,40000,66657,33329,90570,45285,Reserve,F,RW,19,Germany,Koln
Paul Nebel,769.2307692307693,40000,384.61538461538464,20000,640.9423076923077,33329,320.46153846153845,16664,870.8653846153846,45285,435.4230769230769,22642,3-yrs,120000,60000,99986,49993,135855,67927,Reserve,F,RW,19,Germany,Mainz
Tjark Ernst,769.2307692307693,40000,384.61538461538464,20000,640.9423076923077,33329,320.46153846153845,16664,870.8653846153846,45285,435.4230769230769,22642,2-yrs,80000,40000,66657,33329,90570,45285,Reserve,K,GK,18,Germany,Bochum
Niklas Tauer,769.2307692307693,40000,384.61538461538464,20000,640.9423076923077,33329,320.46153846153845,16664,870.8653846153846,45285,435.4230769230769,22642,2-yrs,80000,40000,66657,33329,90570,45285,Reserve,M,DM,20,Germany,Mainz
Jonas Urbig,769.2307692307693,40000,384.61538461538464,20000,640.9423076923077,33329,320.46153846153845,16664,870.8653846153846,45285,435.4230769230769,22642,3-yrs,120000,60000,99986,49993,135855,67927,Reserve,K,GK,18,Germany,Koln
Jan Schröder,769.2307692307693,40000,384.61538461538464,20000,640.9423076923077,33329,320.46153846153845,16664,870.8653846153846,45285,435.4230769230769,22642,2-yrs,80000,40000,66657,33329,90570,45285,Reserve,D,LB,18,Germany,Eintracht Frankfurt
Mathis Bruns,769.2307692307693,40000,384.61538461538464,20000,640.9423076923077,33329,320.46153846153845,16664,870.8653846153846,45285,435.4230769230769,22642,1-yr,40000,20000,33329,16664,45285,22642,Reserve,D,CB,17,Germany,Union Berlin
Bartosz Bialek,769.2307692307693,40000,384.61538461538464,20000,640.9423076923077,33329,320.46153846153845,16664,870.8653846153846,45285,435.4230769230769,22642,3-yrs,120000,60000,99986,49993,135855,67927,Reserve,F,CF,20,Poland,Wolfsburg
Lasse Schulz,576.9230769230769,30000,384.61538461538464,20000,480.6923076923077,24996,320.46153846153845,16664,653.1538461538462,33964,435.4230769230769,22642,3-yrs,90000,60000,74989,49993,101891,67927,Reserve,K,GK,18,Finland,Furth
Matthias Köbbing,576.9230769230769,30000,384.61538461538464,20000,480.6923076923077,24996,320.46153846153845,16664,653.1538461538462,33964,435.4230769230769,22642,1-yr,30000,20000,24996,16664,33964,22642,Reserve,K,GK,24,Germany,Koln
Michael Esser,576.9230769230769,30000,384.61538461538464,20000,480.6923076923077,24996,320.46153846153845,16664,653.1538461538462,33964,435.4230769230769,22642,2-yrs,60000,40000,49993,33329,67927,45285,Reserve,K,GK,34,Germany,Bochum
Florian Schock,576.9230769230769,30000,384.61538461538464,20000,480.6923076923077,24996,320.46153846153845,16664,653.1538461538462,33964,435.4230769230769,22642,1-yr,30000,20000,24996,16664,33964,22642,Reserve,K,GK,20,Germany,Stuttgart
Mathias Olesen,576.9230769230769,30000,384.61538461538464,20000,480.6923076923077,24996,320.46153846153845,16664,653.1538461538462,33964,435.4230769230769,22642,1-yr,30000,20000,24996,16664,33964,22642,Reserve,M,CM,20,Luxembourg,Koln
Marvin Obuz,576.9230769230769,30000,384.61538461538464,20000,480.6923076923077,24996,320.46153846153845,16664,653.1538461538462,33964,435.4230769230769,22642,3-yrs,90000,60000,74989,49993,101891,67927,Reserve,F,LW,20,Germany,Koln
Ben Klefisch,576.9230769230769,30000,384.61538461538464,20000,480.6923076923077,24996,320.46153846153845,16664,653.1538461538462,33964,435.4230769230769,22642,3-yrs,90000,60000,74989,49993,101891,67927,Reserve,M,CM,18,Germany,Leipzig
Christopher Antwi-Adjei,576.9230769230769,30000,384.61538461538464,20000,480.6923076923077,24996,320.46153846153845,16664,653.1538461538462,33964,435.4230769230769,22642,3-yrs,90000,60000,74989,49993,101891,67927,Reserve,F,LW,27,Ghana,Bochum
Mohamed Sankoh,576.9230769230769,30000,384.61538461538464,20000,480.6923076923077,24996,320.46153846153845,16664,653.1538461538462,33964,435.4230769230769,22642,5-yrs,150000,100000,124982,83321,169818,113212,Reserve,F,CF,18,Netherlands,Stuttgart
Lilian Egloff,576.9230769230769,30000,384.61538461538464,20000,480.6923076923077,24996,320.46153846153845,16664,653.1538461538462,33964,435.4230769230769,22642,3-yrs,90000,60000,74989,49993,101891,67927,Reserve,F,AM,19,Germany,Stuttgart
Patrick Osterhage,384.61538461538464,20000,192.30769230769232,10000,320.46153846153845,16664,160.23076923076923,8332,435.4230769230769,22642,217.71153846153845,11321,3-yrs,60000,30000,49993,24996,67927,33964,Reserve,M,CM,22,Germany,Bochum
Daniel Klein,384.61538461538464,20000,192.30769230769232,10000,320.46153846153845,16664,160.23076923076923,8332,435.4230769230769,22642,217.71153846153845,11321,4-yrs,80000,40000,66657,33329,90570,45285,Reserve,K,GK,20,Germany,Augsburg
Jan Olschowsky,384.61538461538464,20000,192.30769230769232,10000,320.46153846153845,16664,160.23076923076923,8332,435.4230769230769,22642,217.71153846153845,11321,2-yrs,40000,20000,33329,16664,45285,22642,Reserve,K,GK,20,Germany,Monchengladbach
Linus Gechter,384.61538461538464,20000,192.30769230769232,10000,320.46153846153845,16664,160.23076923076923,8332,435.4230769230769,22642,217.71153846153845,11321,1-yr,20000,10000,16664,8332,22642,11321,Reserve,D,CB,17,Germany,Hertha Berlin
Sidney Raebiger,384.61538461538464,20000,192.30769230769232,10000,320.46153846153845,16664,160.23076923076923,8332,435.4230769230769,22642,217.71153846153845,11321,3-yrs,60000,30000,49993,24996,67927,33964,Reserve,M,CM,16,Germany,Leipzig
Naouirou Ahamada,384.61538461538464,20000,192.30769230769232,10000,320.46153846153845,16664,160.23076923076923,8332,435.4230769230769,22642,217.71153846153845,11321,4-yrs,80000,40000,66657,33329,90570,45285,Reserve,M,DM,19,France,Stuttgart
Luis Hartwig,384.61538461538464,20000,192.30769230769232,10000,320.46153846153845,16664,160.23076923076923,8332,435.4230769230769,22642,217.71153846153845,11321,3-yrs,60000,30000,49993,24996,67927,33964,Reserve,F,CF,19,Germany,Bochum
