Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Int,Tkl+Int,Clr,Err,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Unnamed: 0,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
61,Rubén Alcaraz,es ESP,MF,Valladolid,es La Liga,29,1991,30,25,2165,24.1,1,0,1,0,0,10,0,0.04,0.0,0.04,0.04,0.04,1.7,1.7,0.6,2.3,0.07,0.03,0.09,0.07,0.09,Matches,24.1,55,37,33,21,1,21,80,26.3,59,554,150,27.1,243,266,45,47,9,0,38,29,84,38,1,,,,,,,,,,,,,,,,962,1157,83.1,20505,5059,350,392,89.3,398,443,89.8,199,286,69.6,0,0.6,-0.6,9,95,13,0,71,300,14807.692307692309,770000,7115.384615384615,370000,12337.96153846154,641574,5928.634615384615,308289,16764.115384615383,871734,8055.4807692307695,418885,1-yr,770000,370000,641574,308289,871734,418885,Starter,M,CM,30,Spain,Cadiz
62,Omar Alderete,py PAR,DF,Hertha BSC,de Bundesliga,23,1996,17,14,1299,14.4,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,0.03,0.01,0.04,0.03,0.04,Matches,14.4,21,13,15,6,0,5,16,31.3,11,138,51,37.0,84,48,6,23,11,0,12,14,35,100,2,,,,,,,,,,,,,,,,717,878,81.7,17888,7067,107,132,81.1,409,449,91.1,197,287,68.6,0,0.1,-0.1,2,44,4,1,62,235,23076.92307692308,1200000,11153.846153846154,580000,19228.0,999856,9293.53846153846,483264,26125.903846153848,1358547,12627.51923076923,656631,1-yr,1200000,580000,999856,483264,1358547,656631,Reserve,D,CB,25,Paraguay,Valencia
64,Iván Alejo,es ESP,MFFW,Cádiz,es La Liga,25,1995,22,6,827,9.2,1,1,1,0,0,5,0,0.11,0.11,0.22,0.11,0.22,1.0,1.0,0.8,1.7,0.11,0.08,0.19,0.11,0.19,Matches,9.2,20,15,10,8,2,3,21,14.3,18,232,47,20.3,78,85,69,23,2,0,21,2,22,9,0,,,,,,,,,,,,,,,,130,231,56.3,2133,820,72,97,74.2,50,73,68.5,8,39,20.5,1,0.8,0.2,11,9,11,6,20,387,9038.46153846154,470000,4423.076923076923,230000,7530.961538461538,391610,3685.3653846153848,191639,10232.634615384615,532097,5007.461538461538,260388,4-yrs,1880000,920000,1566440,766556,2128390,1041553,Starter,F,RW,26,Spain,Cadiz
65,Carles Aleñá,es ESP,MF,Barcelona,es La Liga,22,1998,2,0,48,0.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,0.5,0,0,0,0,0,0,0,33.3,0,14,1,7.1,5,8,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,407,591,68.9,8158,2572,170,206,82.5,156,204,76.5,74,157,47.1,2,2.0,0.0,24,61,22,5,62,341,12115.384615384615,630000,5769.2307692307695,300000,10094.692307692309,524924,4807.0,249964,13716.096153846154,713237,6531.4807692307695,339637,5-yrs,3150000,1500000,2624621,1249819,3566185,1698183,Starter,M,CM,24,Spain,Getafe
66,Carles Aleñá,es ESP,MFFW,Getafe,es La Liga,22,1998,22,15,1366,15.2,2,2,2,0,0,1,0,0.13,0.13,0.26,0.13,0.26,1.9,1.9,2.0,3.9,0.12,0.13,0.26,0.12,0.26,Matches,0.5,0,0,0,0,0,0,0,33.3,0,14,1,7.1,5,8,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,407,591,68.9,8158,2572,170,206,82.5,156,204,76.5,74,157,47.1,2,2.0,0.0,24,61,22,5,62,341,12115.384615384615,630000,5769.2307692307695,300000,10094.692307692309,524924,4807.0,249964,13716.096153846154,713237,6531.4807692307695,339637,5-yrs,3150000,1500000,2624621,1249819,3566185,1698183,Starter,M,CM,24,Spain,Getafe
68,Trent Alexander-Arnold,eng ENG,DF,Liverpool,eng Premier League,21,1998,36,34,3031,33.7,2,7,2,0,0,2,0,0.06,0.21,0.27,0.06,0.27,2.8,2.8,8.1,10.8,0.08,0.24,0.32,0.08,0.32,Matches,33.7,58,36,29,21,8,33,57,57.9,24,328,115,35.1,124,113,91,44,4,0,40,49,107,71,2,,,,,,,,,,,,,,,,2216,2941,75.3,47515,19500,784,889,88.2,994,1189,83.6,419,777,53.9,7,8.1,-1.1,73,208,101,32,278,26,216031.2115384616,11233623,118863.32692307692,6180893,180000.0,9360000,99038.46153846152,5150000,244573.7307692308,12717834,134567.8076923077,6997526,4-yrs,44934492,24723572,37440000,20600000,50871338,27990106,Starter,D,RB,23,England,Liverpool
73,Alisson,br BRA,GK,Liverpool,eng Premier League,27,1992,33,33,2970,33.0,1,0,1,0,0,1,0,0.03,0.0,0.03,0.03,0.03,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,Matches,33.0,0,0,0,0,0,0,1,0.0,1,5,1,20.0,5,0,0,0,0,0,0,0,0,1,7,32.0,0.97,111.0,82.0,74.8,18.0,8.0,7.0,10.0,30.3,8.0,4.0,1.0,3.0,20.0,968,1137,85.1,25310,13346,159,161,98.8,526,536,98.1,280,436,64.2,0,0.0,0.0,0,7,0,0,1,36,180026.01923076922,9361353,99014.30769230767,5148744,150000.0,7800000,82500.0,4290000,203811.4423076923,10598195,112096.28846153848,5829007,6-yrs,56168115,30892463,46800000,25740000,63589172,34974045,Starter,K,GK,29,Brazil,Liverpool
75,Allan,br BRA,MF,Everton,eng Premier League,29,1991,24,23,2051,22.8,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.9,1.1,0.01,0.04,0.05,0.01,0.05,Matches,22.8,75,54,39,33,3,28,94,29.8,66,673,191,28.4,269,360,44,39,13,0,26,23,98,30,0,,,,,,,,,,,,,,,,899,1048,85.8,16984,4349,369,401,92.0,382,428,89.3,129,178,72.5,0,0.9,-0.9,16,91,15,1,82,138,84012.13461538461,4368631,46160.519230769234,2400347,70000.0,3640000,38461.53846153846,2000000,95112.01923076923,4945825,52259.34615384616,2717486,2-yrs,8737262,4800694,7280000,4000000,9891649,5434972,Starter,M,DM,31,Brazil,Everton
76,Dele Alli,eng ENG,MF,Tottenham,eng Premier League,24,1996,15,7,620,6.9,0,1,0,0,0,0,0,0.0,0.15,0.15,0.0,0.15,1.3,1.3,0.9,2.2,0.19,0.13,0.32,0.19,0.32,Matches,6.9,20,15,9,8,3,6,17,35.3,11,218,58,26.6,44,98,76,13,1,0,12,10,30,4,0,,,,,,,,,,,,,,,,270,337,80.1,4654,1070,124,145,85.5,116,132,87.9,26,39,66.7,1,0.9,0.1,8,17,9,1,27,78,120017.34615384616,6240902,66009.53846153847,3432496,100000.0,5200000,55000.0,2860000,135874.3076923077,7065464,74730.86538461539,3886005,3-yrs,18722705,10297488,15600000,8580000,21196391,11658015,Reserve,F,AM,25,England,Everton
77,Miguel Almirón,py PAR,MFFW,Newcastle Utd,eng Premier League,26,1994,34,28,2429,27.0,4,1,4,0,0,3,0,0.15,0.04,0.19,0.15,0.19,3.2,3.2,2.8,5.9,0.12,0.1,0.22,0.12,0.22,Matches,27.0,48,29,22,23,3,16,56,28.6,40,506,114,22.5,173,210,123,36,5,2,31,27,75,24,1,,,,,,,,,,,,,,,,711,877,81.1,12123,2700,352,395,89.1,270,317,85.2,66,109,60.6,1,2.8,-1.8,28,56,26,7,65,244,50776.557692307695,2640381,27927.115384615383,1452210,42307.69230769231,2200000,23269.23076923077,1210000,57485.28846153846,2989235,31616.903846153848,1644079,3-yrs,7921144,4356629,6600000,3630000,8967704,4932237,Reserve,F,AM,27,Paraguay,Newcastle
78,Marcos Alonso,es ESP,DF,Chelsea,eng Premier League,29,1990,13,11,960,10.7,2,0,2,0,0,2,0,0.19,0.0,0.19,0.19,0.19,1.7,1.7,1.1,2.8,0.16,0.11,0.27,0.16,0.27,Matches,10.7,13,8,5,5,3,3,17,17.6,14,140,41,29.3,61,49,30,22,1,0,21,11,24,37,0,,,,,,,,,,,,,,,,483,592,81.6,8125,2867,239,267,89.5,207,240,86.3,34,62,54.8,0,1.1,-1.1,12,19,8,2,49,80,120017.34615384616,6240902,66009.53846153847,3432496,100000.0,5200000,55000.0,2860000,135874.3076923077,7065464,74730.86538461539,3886005,2-yrs,12481803,6864992,10400000,5720000,14130927,7772010,Starter,D,LB,31,Spain,Chelsea
80,Yeray Álvarez,es ESP,DF,Athletic Club,es La Liga,25,1995,23,22,1948,21.6,1,0,1,0,0,6,0,0.05,0.0,0.05,0.05,0.05,0.5,0.5,0.4,0.9,0.02,0.02,0.04,0.02,0.04,Matches,21.6,27,19,16,10,1,9,23,39.1,14,145,46,31.7,83,55,7,25,6,0,19,39,66,132,0,,,,,,,,,,,,,,,,895,1061,84.4,21063,6859,229,258,88.8,439,492,89.2,217,288,75.3,0,0.4,-0.4,5,57,4,0,56,129,49230.769230769234,2560000,23653.846153846152,1230000,41019.71153846154,2133025,19708.69230769231,1024852,55735.25,2898233,26779.03846153846,1392510,5-yrs,12800000,6150000,10665126,5124260,14491165,6962552,Reserve,D,CB,27,Spain,Athletic Club
82,Steven Alzate,co COL,MFDF,Brighton,eng Premier League,21,1998,15,10,896,10.0,1,0,1,0,0,2,0,0.1,0.0,0.1,0.1,0.1,0.7,0.7,0.5,1.1,0.07,0.05,0.11,0.07,0.11,Matches,10.0,19,15,12,4,3,2,9,22.2,7,159,54,34.0,44,70,45,16,1,0,15,7,26,9,1,,,,,,,,,,,,,,,,399,446,89.5,6928,1321,194,213,91.1,154,163,94.5,45,54,83.3,0,0.5,-0.5,10,33,6,0,35,409,18002.596153846152,936135,9924.51923076923,516075,15000.0,780000,8269.23076923077,430000,20381.153846153848,1059820,11235.75,584259,3-yrs,2808406,1548224,2340000,1290000,3179459,1752778,Starter,M,CM,23,Colombia,Brighton
83,Ibrahim Amadou,fr FRA,MF,Angers,fr Ligue 1,27,1993,24,20,1504,16.7,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,0.3,2.4,0.12,0.02,0.14,0.12,0.14,Matches,16.7,44,30,15,27,2,8,30,26.7,22,404,112,27.7,145,226,33,18,5,0,13,29,73,36,0,,,,,,,,,,,,,,,,596,689,86.5,10899,2957,259,289,89.6,262,285,91.9,65,93,69.9,0,0.3,-0.3,6,43,2,0,45,229,9807.692307692309,510000,5384.615384615385,280000,8171.903846153846,424939,4486.538461538462,233300,11103.5,577382,6096.038461538462,316994,1-yr,510000,280000,424939,233300,577382,316994,Starter,M,DM,28,France,Metz
86,Daniel Amartey,gh GHA,DF,Leicester City,eng Premier League,25,1994,12,8,722,8.0,1,0,1,0,0,3,0,0.12,0.0,0.12,0.12,0.12,0.4,0.4,0.0,0.4,0.05,0.0,0.05,0.05,0.05,Matches,8.0,12,6,7,3,2,7,12,58.3,5,62,24,38.7,37,22,3,19,5,1,14,12,24,42,0,,,,,,,,,,,,,,,,400,466,85.8,7606,2362,136,146,93.2,212,240,88.3,45,62,72.6,0,0.0,0.0,0,19,1,0,25,366,25157.48076923077,1308189,13848.153846153846,720104,20961.53846153846,1090000,11538.46153846154,600000,28481.346153846152,1481030,15677.807692307691,815246,1-yr,1308189,720104,1090000,600000,1481030,815246,Starter,D,CB,27,Ghana,Leicester
87,Jordan Amavi,fr FRA,DF,Marseille,fr Ligue 1,26,1994,13,10,813,9.0,1,0,1,0,0,3,1,0.11,0.0,0.11,0.11,0.11,0.2,0.2,0.3,0.5,0.02,0.03,0.06,0.02,0.06,Matches,9.0,20,12,17,2,1,8,11,72.7,3,85,17,20.0,52,21,12,29,4,0,25,13,33,35,1,,,,,,,,,,,,,,,,355,441,80.5,6574,2023,165,192,85.9,134,168,79.8,49,62,79.0,0,0.3,-0.3,5,15,6,1,24,127,19615.384615384617,1020000,10769.23076923077,560000,16343.78846153846,849877,8973.057692307691,466599,22207.01923076923,1154765,12192.076923076924,633988,1-yr,1020000,560000,849877,466599,1154765,633988,Reserve,D,LB,27,France,Nice
90,Nadiem Amiri,de GER,MF,Leverkusen,de Bundesliga,23,1996,29,20,1890,21.0,2,6,2,0,0,5,0,0.1,0.29,0.38,0.1,0.38,2.1,2.1,2.9,5.1,0.1,0.14,0.24,0.1,0.24,Matches,21.0,19,13,4,12,3,5,30,16.7,25,322,109,33.9,64,183,75,19,3,0,16,19,38,6,0,,,,,,,,,,,,,,,,946,1143,82.8,17370,3887,426,471,90.4,371,417,89.0,131,210,62.4,6,2.9,3.1,37,90,27,4,98,99,61730.769230769234,3210000,48076.92307692308,2500000,51434.88461538462,2674614,40058.307692307695,2083032,69886.78846153847,3634113,54428.96153846154,2830306,1-yr,3210000,2500000,2674614,2083032,3634113,2830306,Reserve,F,AM,25,Germany,Genoa
91,Ethan Ampadu,wls WAL,DFMF,Sheffield Utd,eng Premier League,19,2000,25,23,2089,23.2,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.9,1.3,0.01,0.04,0.06,0.01,0.06,Matches,23.2,62,36,31,26,5,21,49,42.9,28,359,101,28.1,180,138,41,48,20,0,28,39,101,120,2,,,,,,,,,,,,,,,,857,1064,80.5,17276,5506,306,353,86.7,405,470,86.2,134,211,63.5,0,0.9,-0.9,10,69,16,2,84,394,8653.846153846154,450000,6730.769230769231,350000,7210.5,374946,5608.173076923077,291625,9797.21153846154,509455,7620.057692307692,396243,1-yr,450000,350000,374946,291625,509455,396243,Starter,D,CB,21,Wales,Venezia
92,Sofyan Amrabat,ma MAR,MF,Fiorentina,it Serie A,23,1996,31,28,2441,27.1,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.9,0.02,0.02,0.03,0.02,0.03,Matches,27.1,60,42,22,31,7,23,63,36.5,40,567,154,27.2,161,316,90,46,5,0,41,21,81,20,0,,,,,,,,,,,,,,,,1234,1390,88.8,26068,5566,427,486,87.9,542,580,93.4,245,279,87.8,0,0.5,-0.5,11,126,15,5,111,170,36923.07692307692,1920000,28846.153846153848,1500000,30764.78846153846,1599769,24034.98076923077,1249819,41801.44230769231,2173675,32657.365384615383,1698183,3-yrs,5760000,4500000,4799307,3749458,6521024,5094550,Reserve,M,DM,25,Morocco,Fiorentina
94,Joachim Andersen,dk DEN,DF,Lyon,fr Ligue 1,24,1996,3,2,192,2.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.14,0.0,0.14,0.14,0.14,Matches,2.1,1,1,1,0,0,0,2,0.0,2,23,5,21.7,9,12,2,2,0,0,2,0,1,7,0,,,,,,,,,,,,,,,,105,117,89.7,2260,829,30,31,96.8,56,60,93.3,18,24,75.0,0,0.0,0.0,0,8,0,0,7,118,95321.46153846152,4956716,52392.19230769231,2724394,79423.07692307692,4130000,43653.84615384616,2270000,107915.55769230767,5611609,59314.36538461538,3084347,5-yrs,24783581,13621968,20650000,11350000,28058043,15421733,Starter,D,CB,25,Denmark,Crystal Palace
95,Joachim Andersen,dk DEN,DF,Fulham,eng Premier League,24,1996,31,30,2730,30.3,1,1,1,0,0,7,1,0.03,0.03,0.07,0.03,0.07,1.1,1.1,0.5,1.6,0.04,0.02,0.05,0.04,0.05,Matches,2.1,1,1,1,0,0,0,2,0.0,2,23,5,21.7,9,12,2,2,0,0,2,0,1,7,0,,,,,,,,,,,,,,,,105,117,89.7,2260,829,30,31,96.8,56,60,93.3,18,24,75.0,0,0.0,0.0,0,8,0,0,7,118,95321.46153846152,4956716,52392.19230769231,2724394,79423.07692307692,4130000,43653.84615384616,2270000,107915.55769230767,5611609,59314.36538461538,3084347,5-yrs,24783581,13621968,20650000,11350000,28058043,15421733,Starter,D,CB,25,Denmark,Crystal Palace
98,Felipe Anderson,br BRA,FWMF,West Ham,eng Premier League,27,1993,2,0,3,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,1,1,0,1,0,0,2,0.0,2,3,1,33.3,1,2,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,4,6,66.7,61,28,2,2,100.0,2,4,50.0,0,0,,0,0.0,0.0,0,0,0,0,2,112,54230.769230769234,2820000,42307.69230769231,2200000,45185.78846153846,2349661,35251.32692307692,1833069,61395.86538461538,3192585,47897.480769230766,2490669,4-yrs,11280000,8800000,9398642,7332274,12770340,9962676,Reserve,F,LW,28,Brazil,Lazio
99,Sebastian Andersson,se SWE,FW,Köln,de Bundesliga,29,1991,16,14,1126,12.5,3,0,2,1,1,1,0,0.24,0.0,0.24,0.16,0.16,5.5,4.7,0.3,5.1,0.44,0.03,0.47,0.38,0.41,Matches,12.5,5,2,0,3,2,0,6,0.0,6,165,39,23.6,7,81,77,9,2,0,7,3,8,9,0,,,,,,,,,,,,,,,,175,246,71.1,2491,400,109,142,76.8,53,74,71.6,9,16,56.3,0,0.3,-0.3,5,11,3,1,9,214,17115.384615384617,890000,9038.46153846154,470000,14260.76923076923,741560,7530.961538461538,391610,19376.71153846154,1007589,10232.634615384615,532097,2-yrs,1780000,940000,1483119,783220,2015178,1064195,Reserve,F,CF,30,Sweden,Koln
101,Benjamin André,fr FRA,MF,Lille,fr Ligue 1,29,1990,35,35,2885,32.1,0,1,0,0,0,10,0,0.0,0.03,0.03,0.0,0.03,1.1,1.1,1.3,2.4,0.03,0.04,0.08,0.03,0.08,Matches,32.1,111,87,46,57,8,50,125,40.0,75,688,237,34.4,213,407,68,69,13,1,56,61,172,75,0,,,,,,,,,,,,,,,,1737,2042,85.1,30245,7619,844,934,90.4,651,742,87.7,197,271,72.7,1,1.3,-0.3,21,195,12,3,174,82,30000.0,1560000,16538.46153846154,860000,24996.384615384617,1299812,13780.057692307691,716563,33963.67307692308,1766111,18723.55769230769,973625,2-yrs,3120000,1720000,2599624,1433126,3532222,1947250,Starter,M,DM,31,France,Lille
102,Robert Andrich,de GER,MF,Union Berlin,de Bundesliga,25,1994,29,29,2526,28.1,5,2,5,0,0,5,1,0.18,0.07,0.25,0.18,0.25,2.5,2.5,2.2,4.7,0.09,0.08,0.17,0.09,0.17,Matches,28.1,61,40,29,26,6,16,43,37.2,27,528,164,31.1,173,293,62,41,8,0,33,57,118,31,1,,,,,,,,,,,,,,,,1156,1461,79.1,21743,6116,490,576,85.1,488,593,82.3,153,237,64.6,2,2.2,-0.2,24,111,15,1,125,57,57307.69230769231,2980000,30384.615384615383,1580000,47749.519230769234,2482975,25316.846153846152,1316476,64879.307692307695,3373724,34399.09615384616,1788753,5-yrs,14900000,7900000,12414873,6582382,16868622,8943766,Starter,M,CM,27,Germany,Bayer Leverkusen
106,José Ángel,es ESP,DF,Eibar,es La Liga,30,1989,14,11,901,10.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.08,0.08,0.0,0.08,Matches,10.0,17,10,9,3,5,8,14,57.1,6,79,32,40.5,30,32,17,16,0,0,16,11,28,32,1,,,,,,,,,,,,,,,,509,681,74.7,10712,4232,194,215,90.2,214,262,81.7,99,190,52.1,0,0.8,-0.8,10,43,14,8,51,333,12500.0,650000,5961.538461538462,310000,10415.153846153846,541588,4967.2307692307695,258296,14151.51923076923,735879,6749.192307692308,350958,2-yrs,1300000,620000,1083177,516592,1471759,701916,Reserve,D,LB,32,Spain,Osasuna
107,Angeliño,es ESP,DFFW,RB Leipzig,de Bundesliga,23,1997,26,24,2161,24.0,4,4,4,0,0,2,0,0.17,0.17,0.33,0.17,0.33,3.8,3.8,5.0,8.8,0.16,0.21,0.37,0.16,0.37,Matches,24.0,41,18,15,23,3,8,24,33.3,16,261,95,36.4,85,114,62,41,1,0,40,32,73,42,1,,,,,,,,,,,,,,,,1059,1490,71.1,19377,7278,489,574,85.2,430,562,76.5,126,300,42.0,4,5.0,-1.0,56,68,60,27,111,40,66538.46153846153,3460000,35192.307692307695,1830000,55440.71153846154,2882917,29322.69230769231,1524780,75329.67307692308,3917143,39842.0,2071784,4-yrs,13840000,7320000,11531668,6099119,15668573,8287135,Starter,M,LM,25,Spain,Leipzig
110,Cristian Ansaldi,ar ARG,DF,Torino,it Serie A,33,1986,31,20,1947,21.6,1,6,0,1,1,1,0,0.05,0.28,0.32,0.0,0.28,1.7,0.9,5.0,5.9,0.08,0.23,0.31,0.04,0.27,Matches,21.6,48,26,24,16,8,26,41,63.4,15,262,81,30.9,115,84,63,32,7,0,25,27,75,27,1,,,,,,,,,,,,,,,,684,1008,67.9,14437,6071,272,312,87.2,276,365,75.6,129,299,43.1,6,5.0,1.0,35,62,40,32,78,186,35576.92307692308,1850000,19230.76923076923,1000000,29643.153846153848,1541444,16023.326923076924,833213,40277.42307692308,2094426,21771.57692307692,1132122,1-yr,1850000,1000000,1541444,833213,2094426,1132122,Reserve,D,LB,35,Argentina,Torino
111,Waldemar Anton,de GER,DF,Stuttgart,de Bundesliga,24,1996,31,30,2711,30.1,0,1,0,0,0,3,0,0.0,0.03,0.03,0.0,0.03,1.2,1.2,0.4,1.6,0.04,0.01,0.05,0.04,0.05,Matches,30.1,36,23,24,11,1,10,33,30.3,23,283,97,34.3,173,97,13,57,20,2,37,50,86,132,0,,,,,,,,,,,,,,,,1827,2073,88.1,38589,13006,501,551,90.9,1037,1100,94.3,274,389,70.4,1,0.4,0.6,7,68,9,2,94,240,14423.076923076924,750000,7692.307692307692,400000,12017.5,624910,6409.326923076923,333285,16328.692307692309,849092,8708.634615384615,452849,4-yrs,3000000,1600000,2499639,1333141,3396367,1811396,Starter,D,CB,25,Germany,Stuttgart
113,Michail Antonio,jm JAM,FW,West Ham,eng Premier League,30,1990,26,24,1974,21.9,10,5,10,0,0,3,0,0.46,0.23,0.68,0.46,0.68,11.4,11.4,2.3,13.7,0.52,0.11,0.62,0.52,0.62,Matches,21.9,14,8,1,7,6,2,9,22.2,7,254,65,25.6,19,92,143,25,9,0,16,9,23,8,0,,,,,,,,,,,,,,,,326,490,66.5,5008,924,189,259,73.0,90,134,67.2,30,52,57.7,5,2.3,2.7,23,22,12,2,25,145,84012.13461538461,4368631,46160.519230769234,2400347,70000.0,3640000,38461.53846153846,2000000,95112.01923076923,4945825,52259.34615384616,2717486,3-yrs,13105894,7201040,10920000,6000000,14837474,8152458,Starter,F,CF,31,Jamaica,West Ham
115,Houssem Aouar,fr FRA,MFFW,Lyon,fr Ligue 1,22,1998,30,23,1781,19.8,7,3,5,2,2,3,1,0.35,0.15,0.51,0.25,0.4,10.3,8.8,4.0,12.8,0.52,0.2,0.72,0.44,0.65,Matches,19.8,19,11,0,10,9,6,26,23.1,20,269,80,29.7,39,130,100,16,1,0,15,16,35,3,0,,,,,,,,,,,,,,,,852,1009,84.4,13252,3622,462,511,90.4,295,341,86.5,62,90,68.9,3,4.0,-1.0,37,87,25,1,98,35,71538.46153846153,3720000,39423.07692307692,2050000,59606.769230769234,3099552,32847.82692307692,1708087,80990.28846153847,4211495,44631.75,2320851,2-yrs,7440000,4100000,6199104,3416173,8422990,4641701,Reserve,M,CM,23,France,Lyon
116,Adil Aouchiche,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,18,2002,34,21,1731,19.2,2,5,2,0,0,2,0,0.1,0.26,0.36,0.1,0.36,3.3,3.3,5.1,8.4,0.17,0.27,0.44,0.17,0.44,Matches,19.2,38,21,11,13,14,14,50,28.0,36,391,110,28.1,75,184,132,12,1,0,11,9,47,12,0,,,,,,,,,,,,,,,,594,827,71.8,11181,3612,295,346,85.3,177,231,76.6,104,210,49.5,5,5.1,-0.1,58,55,27,8,59,303,6153.846153846154,320000,3461.538461538461,180000,5127.461538461538,266628,2884.192307692308,149978,6966.903846153846,362279,3918.8846153846152,203782,2-yrs,640000,360000,533256,299957,724558,407564,Reserve,F,AM,19,France,St-Etienne
117,Dennis Appiah,fr FRA,DF,Nantes,fr Ligue 1,28,1992,22,16,1556,17.3,0,2,0,0,0,3,0,0.0,0.12,0.12,0.0,0.12,0.2,0.2,1.0,1.2,0.01,0.06,0.07,0.01,0.07,Matches,17.3,58,30,36,14,8,32,59,54.2,27,297,103,34.7,157,98,42,33,7,0,26,21,79,70,0,,,,,,,,,,,,,,,,634,861,73.6,10582,5626,323,369,87.5,251,343,73.2,56,123,45.5,2,1.0,1.0,11,50,14,5,79,134,18461.53846153846,960000,10192.307692307691,530000,15382.384615384615,799884,8492.365384615385,441603,20900.71153846154,1086837,11538.942307692309,600025,2-yrs,1920000,1060000,1599769,883206,2173675,1200050,Starter,D,RB,29,France,Nantes
119,Mauro Arambarri,uy URU,MF,Getafe,es La Liga,24,1995,34,33,2983,33.1,3,0,3,0,0,11,0,0.09,0.0,0.09,0.09,0.09,2.2,2.2,2.1,4.3,0.07,0.06,0.13,0.07,0.13,Matches,33.1,74,56,27,36,11,17,76,22.4,59,752,195,25.9,182,453,117,54,5,0,49,54,128,49,0,,,,,,,,,,,,,,,,754,1076,70.1,17074,4295,251,303,82.8,295,384,76.8,190,348,54.6,0,2.1,-2.1,21,83,26,10,88,193,29423.07692307692,1530000,14038.46153846154,730000,24515.69230769231,1274816,11697.01923076923,608245,33310.519230769234,1732147,15893.25,826449,2-yrs,3060000,1460000,2549632,1216491,3464294,1652899,Starter,M,CM,26,Uruguay,Getafe
120,Charles Aránguiz,cl CHI,MF,Leverkusen,de Bundesliga,31,1989,21,20,1669,18.5,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,1.4,0.04,0.04,0.08,0.04,0.08,Matches,18.5,44,29,18,20,6,15,50,30.0,35,393,128,32.6,146,204,43,35,4,0,31,27,71,26,0,,,,,,,,,,,,,,,,1003,1160,86.5,18154,5425,423,463,91.4,452,493,91.7,111,166,66.9,0,0.8,-0.8,15,110,15,0,103,138,28846.153846153848,1500000,15384.615384615385,800000,24034.98076923077,1249819,12818.653846153846,666570,32657.365384615383,1698183,17417.26923076923,905698,2-yrs,3000000,1600000,2499639,1333141,3396367,1811396,Reserve,M,CM,32,Chile,Bayer Leverkusen
