name,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
Pasquale Mazzocchi,3846.153846153846,200000,2115.3846153846152,110000,3204.673076923077,166643,1762.5576923076924,91653,4354.307692307692,226424,2394.8653846153848,124533,1-yr,200000,110000,166643,91653,226424,124533,Starter,D,RB,26,Italy,Salernitana
Gianluca Frabotta,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,1-yr,190000,100000,158310,83321,215103,113212,Reserve,D,LB,22,Italy,Hellas Verona
Brian Oddei,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,3-yrs,570000,300000,474931,249964,645310,339637,Reserve,F,RW,19,Italy,Sassuolo
Ivor Pandur,3653.846153846154,190000,2884.6153846153848,150000,3044.423076923077,158310,2403.5,124982,4136.596153846154,215103,3265.730769230769,169818,4-yrs,760000,600000,633242,499928,860413,679273,Reserve,K,GK,21,Croatia,Hellas Verona
Emmanuel Ekong,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,1-yr,190000,100000,158310,83321,215103,113212,Reserve,F,CF,19,Sweden,Empoli
Emmanuel Gyasi,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,2-yrs,380000,200000,316621,166643,430206,226424,Starter,F,LW,28,Ghana,Spezia
Fabiano Parisi,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,2-yrs,380000,200000,316621,166643,430206,226424,Starter,D,LB,21,Italy,Empoli
Nicola Ravaglia,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,3-yrs,570000,300000,474931,249964,645310,339637,Reserve,K,GK,33,Italy,Sampdoria
Simone Bastoni,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,4-yrs,760000,400000,633242,333285,860413,452849,Reserve,D,LB,25,Italy,Spezia
Giacomo Raspadori,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,3-yrs,570000,300000,474931,249964,645310,339637,Starter,F,CF,21,Italy,Sassuolo
Marius Adamonis,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,1-yr,190000,100000,158310,83321,215103,113212,Reserve,K,GK,24,Lithuania,Lazio
Mattia Viti,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,4-yrs,760000,400000,633242,333285,860413,452849,Starter,D,CB,20,Italy,Empoli
Francesco Rossi,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,1-yr,190000,100000,158310,83321,215103,113212,Reserve,K,GK,30,Italy,Atalanta
Riccardo Ciervo,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,1-yr,190000,100000,158310,83321,215103,113212,Reserve,F,LW,19,Italy,Sassuolo
Magnus Warming,3653.846153846154,190000,2884.6153846153848,150000,3044.423076923077,158310,2403.5,124982,4136.596153846154,215103,3265.730769230769,169818,3-yrs,570000,450000,474931,374946,645310,509455,Reserve,F,LW,21,Denmark,Torino
Petar Micin,3653.846153846154,190000,1923.076923076923,100000,3044.423076923077,158310,1602.326923076923,83321,4136.596153846154,215103,2177.153846153846,113212,1-yr,190000,100000,158310,83321,215103,113212,Reserve,F,AM,23,Serbia,Udinese
Michael Svoboda,2500,130000,1923.076923076923,100000,2083.0384615384614,108318,1602.326923076923,83321,2830.3076923076924,147176,2177.153846153846,113212,3-yrs,390000,300000,324953,249964,441528,339637,Reserve,D,CB,23,Austria,Venezia
Zinho Vanheusden,2500,130000,1923.076923076923,100000,2083.0384615384614,108318,1602.326923076923,83321,2830.3076923076924,147176,2177.153846153846,113212,1-yr,130000,100000,108318,83321,147176,113212,Starter,D,CB,22,Belgium,Genoa
Kristoffer Askildsen,2500,130000,1923.076923076923,100000,2083.0384615384614,108318,1602.326923076923,83321,2830.3076923076924,147176,2177.153846153846,113212,3-yrs,390000,300000,324953,249964,441528,339637,Reserve,M,CM,21,Norway,Sampdoria
Mikkel Damsgaard,2500,130000,1923.076923076923,100000,2083.0384615384614,108318,1602.326923076923,83321,2830.3076923076924,147176,2177.153846153846,113212,3-yrs,390000,300000,324953,249964,441528,339637,Reserve,F,LW,21,Denmark,Sampdoria
Abdou Harroui,2307.6923076923076,120000,1730.7692307692307,90000,1922.8076923076924,99986,1442.0961538461538,74989,2612.596153846154,135855,1959.4423076923076,101891,1-yr,120000,90000,99986,74989,135855,101891,Reserve,M,CM,24,Morocco,Sassuolo
Abdelhamid Sabiri,2115.3846153846152,110000,1153.8461538461538,60000,1762.5576923076924,91653,961.4038461538462,49993,2394.8653846153848,124533,1306.2884615384614,67927,1-yr,110000,60000,91653,49993,124533,67927,Reserve,F,AM,25,Germany,Sampdoria
Arthur Theate,1923.076923076923,100000,1538.4615384615386,80000,1602.326923076923,83321,1281.8653846153845,66657,2177.153846153846,113212,1741.7307692307693,90570,1-yr,100000,80000,83321,66657,113212,90570,Starter,D,CB,21,Belgium,Bologna
Filippo Melegoni,1153.8461538461538,60000,576.9230769230769,30000,961.4038461538462,49993,480.6923076923077,24996,1306.2884615384614,67927,653.1538461538462,33964,1-yr,60000,30000,49993,24996,67927,33964,Reserve,M,CM,22,Italy,Genoa
Raoul Bellanova,1153.8461538461538,60000,961.5384615384615,50000,961.4038461538462,49993,801.1730769230769,41661,1306.2884615384614,67927,1088.576923076923,56606,1-yr,60000,50000,49993,41661,67927,56606,Starter,D,RB,21,Italy,Cagliari
Felix Afena-Gyan,1153.8461538461538,60000,961.5384615384615,50000,961.4038461538462,49993,801.1730769230769,41661,1306.2884615384614,67927,1088.576923076923,56606,4-yrs,240000,200000,199971,166643,271709,226424,Reserve,F,CF,19,Ghana,Roma
Johan Vásquez,961.5384615384615,50000,769.2307692307693,40000,801.1730769230769,41661,640.9423076923077,33329,1088.576923076923,56606,870.8653846153846,45285,5-yrs,250000,200000,208303,166643,283031,226424,Starter,D,CB,23,Mexico,Genoa
Musa Juwara,769.2307692307693,40000,384.61538461538464,20000,640.9423076923077,33329,320.46153846153845,16664,870.8653846153846,45285,435.4230769230769,22642,3-yrs,120000,60000,99986,49993,135855,67927,Reserve,F,LW,20,The Gambia,Bologna
Beto,576.9230769230769,30000,384.61538461538464,20000,480.6923076923077,24996,320.46153846153845,16664,653.1538461538462,33964,435.4230769230769,22642,1-yr,30000,20000,24996,16664,33964,22642,Starter,F,CF,24,Portugal,Udinese
Alessandro Zanoli,0,0,0,0,0,0,0,0,0,0,0,0,2-yrs,0,0,0,0,0,0,Reserve,D,RB,21,Italy,Napoli
Tommaso Baldanzi,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,F,AM,18,Italy,Empoli
Aleksander Buksa,0,0,0,0,0,0,0,0,0,0,0,0,5-yrs,0,0,0,0,0,0,Reserve,F,CF,19,Poland,Genoa
Alberto Grassi,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Starter,M,CM,26,Italy,Cagliari
Vincenzo Fiorillo,0,0,0,0,0,0,0,0,0,0,0,0,4-yrs,0,0,0,0,0,0,Reserve,K,GK,32,Italy,Salernitana
Albert Gudmundsson,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,F,RW,24,Iceland,Genoa
Vladyslav Supryaga,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,F,CF,21,Ukraine,Sampdoria
Wajdi Kechrida,0,0,0,0,0,0,0,0,0,0,0,0,2-yrs,0,0,0,0,0,0,Reserve,M,RM,26,Tunisia,Salernitana
Aimar Sher,0,0,0,0,0,0,0,0,0,0,0,0,5-yrs,0,0,0,0,0,0,Reserve,M,CM,19,Sweden,Spezia
Adrian Semper,0,0,0,0,0,0,0,0,0,0,0,0,4-yrs,0,0,0,0,0,0,Reserve,K,GK,24,Croatia,Genoa
Wladimiro Falcone,0,0,0,0,0,0,0,0,0,0,0,0,3-yrs,0,0,0,0,0,0,Reserve,K,GK,26,Italy,Sampdoria
Adam Obert,0,0,0,0,0,0,0,0,0,0,0,0,3-yrs,0,0,0,0,0,0,Starter,D,CB,19,Slovakia,Cagliari
Yayah Kallon,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,F,RW,20,Sierra Leone,Genoa
Matteo Cancellieri,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,F,RW,19,Italy,Hellas Verona
Filippo Neri,0,0,0,0,0,0,0,0,0,0,0,0,3-yrs,0,0,0,0,0,0,Reserve,K,GK,19,Italy,Venezia
Matija Nastasic,0,0,0,0,0,0,0,0,0,0,0,0,2-yrs,0,0,0,0,0,0,Reserve,D,CB,28,Serbia,Fiorentina
Mateusz Praszelik,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,F,AM,21,Poland,Hellas Verona
Mattia Chiesa,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,K,GK,21,Italy,Hellas Verona
Marko Lazetić,0,0,0,0,0,0,0,0,0,0,0,0,5-yrs,0,0,0,0,0,0,Reserve,F,CF,18,Serbia,AC Milan
Marco Molla,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,K,GK,19,Albania,Bologna
Marco Ballarini,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,M,CM,20,Italy,Udinese
Manuel Gasparini,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,K,GK,19,Italy,Udinese
Maximilian Ullmann,0,0,0,0,0,0,0,0,0,0,0,0,3-yrs,0,0,0,0,0,0,Reserve,D,LB,25,Austria,Venezia
Luis Binks,0,0,0,0,0,0,0,0,0,0,0,0,3-yrs,0,0,0,0,0,0,Reserve,D,CB,20,England,Bologna
Michaël Cuisance,0,0,0,0,0,0,0,0,0,0,0,0,4-yrs,0,0,0,0,0,0,Starter,M,CM,22,France,Venezia
Michel Aebischer,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,M,CM,25,Switzerland,Bologna
Luca Gemello,0,0,0,0,0,0,0,0,0,0,0,0,2-yrs,0,0,0,0,0,0,Reserve,K,GK,21,Italy,Torino
Mikael,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,F,CF,22,Brazil,Salernitana
Luca Gagliano,0,0,0,0,0,0,0,0,0,0,0,0,2-yrs,0,0,0,0,0,0,Reserve,F,CF,21,Italy,Cagliari
Leo Östigard,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,D,CB,22,Norway,Genoa
Morten Frendrup,0,0,0,0,0,0,0,0,0,0,0,0,5-yrs,0,0,0,0,0,0,Reserve,M,CM,20,Denmark,Genoa
Lazar Samardzic,0,0,0,0,0,0,0,0,0,0,0,0,5-yrs,0,0,0,0,0,0,Reserve,F,AM,19,Germany,Udinese
Lassana Coulibaly,0,0,0,0,0,0,0,0,0,0,0,0,4-yrs,0,0,0,0,0,0,Starter,M,CM,25,Mali,Salernitana
Nadir Zortea,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,M,RM,22,Italy,Salernitana
Kristjan Asllani,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Starter,M,DM,19,Albania,Empoli
Nani,0,0,0,0,0,0,0,0,0,0,0,0,2-yrs,0,0,0,0,0,0,Starter,F,LW,35,Portugal,Venezia
Niccolò Pietra,0,0,0,0,0,0,0,0,0,0,0,0,4-yrs,0,0,0,0,0,0,Reserve,M,CM,18,Italy,Spezia
Kelvin Yeboah,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Starter,F,CF,21,Italy,Genoa
Kelvin Amian,0,0,0,0,0,0,0,0,0,0,0,0,4-yrs,0,0,0,0,0,0,Starter,D,RB,23,France,Spezia
Nicolás Schiappacasse,0,0,0,0,0,0,0,0,0,0,0,0,2-yrs,0,0,0,0,0,0,Reserve,F,LW,23,Uruguay,Sassuolo
Nicolas Viola,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,M,CM,32,Italy,Bologna
Nicola Zalewski,0,0,0,0,0,0,0,0,0,0,0,0,4-yrs,0,0,0,0,0,0,Reserve,F,AM,20,Poland,Roma
Joel Obi,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,M,CM,30,Nigeria,Salernitana
Nicolò Bertola,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,D,CB,18,Italy,Spezia
Nicolò Casale,0,0,0,0,0,0,0,0,0,0,0,0,5-yrs,0,0,0,0,0,0,Starter,D,CB,23,Italy,Hellas Verona
Jean-Pierre Nsame,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,F,CF,28,Cameroon,Venezia
Janis Antiste,0,0,0,0,0,0,0,0,0,0,0,0,5-yrs,0,0,0,0,0,0,Reserve,F,CF,19,France,Spezia
Jakub Kiwior,0,0,0,0,0,0,0,0,0,0,0,0,4-yrs,0,0,0,0,0,0,Starter,D,CB,21,Poland,Spezia
Iwo Kaczmarski,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,M,CM,17,Poland,Empoli
Ivan Radovanovic,0,0,0,0,0,0,0,0,0,0,0,0,2-yrs,0,0,0,0,0,0,Starter,M,DM,33,Serbia,Salernitana
Óttar Magnús Karlsson,0,0,0,0,0,0,0,0,0,0,0,0,2-yrs,0,0,0,0,0,0,Reserve,F,CF,24,Iceland,Venezia
Pablo Galdames,0,0,0,0,0,0,0,0,0,0,0,0,3-yrs,0,0,0,0,0,0,Reserve,M,DM,25,Chile,Genoa
Panagiotis Retsos,0,0,0,0,0,0,0,0,0,0,0,0,2-yrs,0,0,0,0,0,0,Reserve,D,CB,23,Greece,Hellas Verona
Isaac Success,0,0,0,0,0,0,0,0,0,0,0,0,3-yrs,0,0,0,0,0,0,Reserve,F,CF,26,Nigeria,Udinese
Grigoris Kastanos,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Starter,M,CM,24,Cyprus,Salernitana
Patryk Dziczek,0,0,0,0,0,0,0,0,0,0,0,0,3-yrs,0,0,0,0,0,0,Reserve,M,DM,23,Poland,Lazio
Giorgio Scalvini,0,0,0,0,0,0,0,0,0,0,0,0,2-yrs,0,0,0,0,0,0,Reserve,D,CB,18,Italy,Atalanta
Giorgio Altare,0,0,0,0,0,0,0,0,0,0,0,0,4-yrs,0,0,0,0,0,0,Reserve,D,CB,23,Italy,Cagliari
Giacomo Satalino,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,K,GK,22,Italy,Sassuolo
Petar Zovko,0,0,0,0,0,0,0,0,0,0,0,0,3-yrs,0,0,0,0,0,0,Reserve,K,GK,19,Bosnia-Herzegovina,Spezia
Petko Hristov,0,0,0,0,0,0,0,0,0,0,0,0,4-yrs,0,0,0,0,0,0,Reserve,D,CB,22,Bulgaria,Spezia
Gabriel Brazão,0,0,0,0,0,0,0,0,0,0,0,0,3-yrs,0,0,0,0,0,0,Reserve,K,GK,21,Brazil,Inter Milan
Francesco Bardi,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,K,GK,30,Italy,Bologna
Filippo Tripi,0,0,0,0,0,0,0,0,0,0,0,0,3-yrs,0,0,0,0,0,0,Reserve,M,DM,20,Italy,Roma
Matteo Ruggeri,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,D,LB,19,Italy,Salernitana
Filippo Delli Carri,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,D,CB,22,Italy,Salernitana
Filip Benkovic,0,0,0,0,0,0,0,0,0,0,0,0,4-yrs,0,0,0,0,0,0,Reserve,D,CB,24,Croatia,Udinese
Riccardo Gagliolo,0,0,0,0,0,0,0,0,0,0,0,0,3-yrs,0,0,0,0,0,0,Reserve,D,CB,31,Sweden,Salernitana
Federico Fazio,0,0,0,0,0,0,0,0,0,0,0,0,3-yrs,0,0,0,0,0,0,Starter,D,CB,34,Argentina,Salernitana
Emil Konradsen Ceide,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,F,LW,20,Norway,Sassuolo
Emil Bohinen,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,M,CM,22,Norway,Salernitana
Edoardo Vergani,0,0,0,0,0,0,0,0,0,0,0,0,2-yrs,0,0,0,0,0,0,Reserve,F,CF,20,Italy,Salernitana
Edoardo Goldaniga,0,0,0,0,0,0,0,0,0,0,0,0,3-yrs,0,0,0,0,0,0,Starter,D,CB,28,Italy,Cagliari
Edoardo Bove,0,0,0,0,0,0,0,0,0,0,0,0,4-yrs,0,0,0,0,0,0,Reserve,M,CM,19,Italy,Roma
Éderson,0,0,0,0,0,0,0,0,0,0,0,0,5-yrs,0,0,0,0,0,0,Reserve,M,CM,22,Brazil,Salernitana
Eddie Salcedo,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,F,CF,20,Italy,Spezia
Dor Peretz,0,0,0,0,0,0,0,0,0,0,0,0,3-yrs,0,0,0,0,0,0,Reserve,M,DM,26,Israel,Venezia
Ruan,0,0,0,0,0,0,0,0,0,0,0,0,5-yrs,0,0,0,0,0,0,Reserve,D,CB,22,Brazil,Sassuolo
Diego Zuppel,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,F,CF,19,Italy,Spezia
Diego Perotti,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,F,LW,33,Argentina,Salernitana
Diego Falcinelli,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,F,CF,30,Italy,Bologna
Samir Ujkani,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,K,GK,33,Kosovo,Empoli
Destiny Udogie,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Starter,D,LB,19,Italy,Udinese
Denso Kasius,0,0,0,0,0,0,0,0,0,0,0,0,5-yrs,0,0,0,0,0,0,Reserve,D,RB,19,Netherlands,Bologna
Demba Seck,0,0,0,0,0,0,0,0,0,0,0,0,5-yrs,0,0,0,0,0,0,Reserve,F,RW,20,Senegal,Torino
David Zima,0,0,0,0,0,0,0,0,0,0,0,0,4-yrs,0,0,0,0,0,0,Starter,D,CB,21,Czech Republic,Torino
David Strelec,0,0,0,0,0,0,0,0,0,0,0,0,5-yrs,0,0,0,0,0,0,Reserve,F,CF,20,Slovakia,Spezia
Sedrick Kalombo,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,M,RM,26,Italy,Salernitana
Davide Marfella,0,0,0,0,0,0,0,0,0,0,0,0,2-yrs,0,0,0,0,0,0,Reserve,K,GK,22,Italy,Napoli
Sergio Romero,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,K,GK,34,Argentina,Venezia
Silvan Hefti,0,0,0,0,0,0,0,0,0,0,0,0,4-yrs,0,0,0,0,0,0,Starter,D,RB,24,Switzerland,Genoa
Simone Trimboli,0,0,0,0,0,0,0,0,0,0,0,0,3-yrs,0,0,0,0,0,0,Reserve,M,CM,19,Italy,Sampdoria
Daniele Baselli,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,M,CM,29,Italy,Cagliari
Bryan Cabezas,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,F,LW,24,Ecuador,Atalanta
Bruno Bertinato,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,K,GK,23,Brazil,Venezia
Brandon Soppy,0,0,0,0,0,0,0,0,0,0,0,0,5-yrs,0,0,0,0,0,0,Starter,D,RB,19,France,Udinese
Boris Radunović,0,0,0,0,0,0,0,0,0,0,0,0,4-yrs,0,0,0,0,0,0,Reserve,K,GK,25,Serbia,Cagliari
Stefan Strandberg,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,D,CB,31,Norway,Salernitana
Suf Podgoreanu,0,0,0,0,0,0,0,0,0,0,0,0,4-yrs,0,0,0,0,0,0,Reserve,F,RW,20,Israel,Spezia
Aurélien Nguiamba,0,0,0,0,0,0,0,0,0,0,0,0,3-yrs,0,0,0,0,0,0,Reserve,M,DM,23,France,Spezia
Tanner Tessmann,0,0,0,0,0,0,0,0,0,0,0,0,4-yrs,0,0,0,0,0,0,Reserve,M,CM,20,United States,Venezia
Arnór Sigurdsson,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,F,AM,22,Iceland,Venezia
Antonio Santurro,0,0,0,0,0,0,0,0,0,0,0,0,1-yr,0,0,0,0,0,0,Reserve,K,GK,29,Italy,Udinese
Antonio Russo,0,0,0,0,0,0,0,0,0,0,0,0,2-yrs,0,0,0,0,0,0,Reserve,K,GK,22,Italy,Salernitana
