Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Int,Tkl+Int,Clr,Err,Performance GA,Performance GA90,Performance SoTA,Performance Saves,Performance Save%,Performance W,Performance D,Performance L,Performance CS,Performance CS%,Penalty Kicks PKatt,Penalty Kicks PKA,Penalty Kicks PKsv,Penalty Kicks PKm,Penalty Kicks Save%,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Unnamed: 0,weekly_gross_eur,annual_gross_eur,weekly_net_eur,annual_net_eur,weekly_gross_gbp,annual_gross_gbp,weekly_net_gbp,annual_net_gbp,weekly_gross_usd,annual_gross_usd,weekly_net_usd,annual_net_usd,length,total_gross_eur,total_net_eur,total_gross_gbp,total_net_gbp,total_gross_usd,total_net_usd,status,position,position_detail,age,country,club
63,Allan,br BRA,MF,Napoli,it Serie A,28,1991,23,16,1280,14.2,2,1,2,0,0,3,0,0.14,0.07,0.21,0.14,0.21,0.7,0.7,1.1,1.8,0.05,0.08,0.12,0.05,0.12,Matches,14.2,55,36,21,25,9,17,50,34.0,33,411,105,25.5,121,218,72,26,3,0,23,5,60,16,0,,,,,,,,,,,,,,,,718,829,86.6,13383,3236,307,337,91.1,313,340,92.1,82,116,70.7,1,1.1,-0.1,16,76,9,1,58,138,84012.13461538461,4368631,46160.519230769234,2400347,70000.0,3640000,38461.53846153846,2000000,95112.01923076923,4945825,52259.34615384616,2717486,2-yrs,8737262,4800694,7280000,4000000,9891649,5434972,Starter,M,DM,31,Brazil,Everton
64,Dele Alli,eng ENG,MFFW,Tottenham,eng Premier League,23,1996,25,21,1847,20.5,8,4,7,1,1,2,0,0.39,0.19,0.58,0.34,0.54,7.1,6.3,2.0,8.3,0.35,0.1,0.44,0.31,0.4,Matches,20.5,41,29,10,24,7,8,32,25.0,24,479,135,28.2,108,234,137,53,7,0,46,7,48,17,0,,,,,,,,,,,,,,,,621,805,77.1,10289,2384,314,375,83.7,241,283,85.2,51,88,58.0,4,2.0,2.0,22,41,24,0,65,78,120017.34615384616,6240902,66009.53846153847,3432496,100000.0,5200000,55000.0,2860000,135874.3076923077,7065464,74730.86538461539,3886005,3-yrs,18722705,10297488,15600000,8580000,21196391,11658015,Reserve,F,AM,25,England,Everton
65,Miguel Almirón,py PAR,MFFW,Newcastle Utd,eng Premier League,25,1994,36,35,3021,33.6,4,2,4,0,0,5,0,0.12,0.06,0.18,0.12,0.18,6.3,6.3,1.6,7.9,0.19,0.05,0.24,0.19,0.24,Matches,33.6,62,36,34,17,11,13,46,28.3,33,732,175,23.9,238,277,217,44,1,0,43,20,82,16,0,,,,,,,,,,,,,,,,682,894,76.3,10799,2574,368,426,86.4,242,306,79.1,50,98,51.0,2,1.6,0.4,27,40,24,4,66,244,50776.557692307695,2640381,27927.115384615383,1452210,42307.69230769231,2200000,23269.23076923077,1210000,57485.28846153846,2989235,31616.903846153848,1644079,3-yrs,7921144,4356629,6600000,3630000,8967704,4932237,Reserve,F,AM,27,Paraguay,Newcastle
66,Marcos Alonso,es ESP,DF,Chelsea,eng Premier League,28,1990,18,15,1430,15.9,4,2,4,0,0,4,0,0.25,0.13,0.38,0.25,0.38,2.0,2.0,2.2,4.2,0.13,0.14,0.26,0.13,0.26,Matches,15.9,27,19,17,6,4,5,28,17.9,23,215,88,40.9,89,84,42,30,1,0,29,14,41,48,0,,,,,,,,,,,,,,,,916,1108,82.7,16220,4972,394,442,89.1,426,495,86.1,84,133,63.2,2,2.2,-0.2,26,35,29,14,70,80,120017.34615384616,6240902,66009.53846153847,3432496,100000.0,5200000,55000.0,2860000,135874.3076923077,7065464,74730.86538461539,3886005,2-yrs,12481803,6864992,10400000,5720000,14130927,7772010,Starter,D,LB,31,Spain,Chelsea
70,Yeray Álvarez,es ESP,DF,Athletic Club,es La Liga,24,1995,32,32,2810,31.2,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.5,1.7,0.04,0.02,0.05,0.04,0.05,Matches,31.2,39,25,27,11,1,13,31,41.9,18,222,79,35.6,145,64,13,58,23,2,35,34,73,264,2,,,,,,,,,,,,,,,,1149,1403,81.9,26106,8436,283,319,88.7,595,652,91.3,260,408,63.7,0,0.5,-0.5,3,72,8,3,84,129,49230.769230769234,2560000,23653.846153846152,1230000,41019.71153846154,2133025,19708.69230769231,1024852,55735.25,2898233,26779.03846153846,1392510,5-yrs,12800000,6150000,10665126,5124260,14491165,6962552,Reserve,D,CB,27,Spain,Athletic Club
72,Steven Alzate,co COL,MFDF,Brighton,eng Premier League,20,1998,19,12,1188,13.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.7,1.9,0.09,0.05,0.14,0.09,0.14,Matches,13.2,28,23,23,3,2,10,22,45.5,12,235,77,32.8,99,94,42,26,3,0,23,10,38,14,0,,,,,,,,,,,,,,,,564,664,84.9,8968,2602,292,326,89.6,233,268,86.9,28,42,66.7,0,0.7,-0.7,13,32,16,2,56,409,18002.596153846152,936135,9924.51923076923,516075,15000.0,780000,8269.23076923077,430000,20381.153846153848,1059820,11235.75,584259,3-yrs,2808406,1548224,2340000,1290000,3179459,1752778,Starter,M,CM,23,Colombia,Brighton
73,Ibrahim Amadou,fr FRA,DFMF,Norwich City,eng Premier League,26,1993,11,8,759,8.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.11,0.0,0.12,0.11,0.12,Matches,8.4,21,7,12,8,1,3,11,27.3,8,107,26,24.3,64,40,3,8,6,0,2,11,32,58,1,,,,,,,,,,,,,,,,310,361,85.9,6355,1786,94,109,86.2,169,182,92.9,45,64,70.3,0,0.0,0.0,1,14,1,0,11,229,9807.692307692309,510000,5384.615384615385,280000,8171.903846153846,424939,4486.538461538462,233300,11103.5,577382,6096.038461538462,316994,1-yr,510000,280000,424939,233300,577382,316994,Starter,M,DM,28,France,Metz
74,Ibrahim Amadou,fr FRA,MF,Leganés,es La Liga,26,1993,10,9,770,8.6,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.04,0.0,0.04,0.04,0.04,Matches,8.4,21,7,12,8,1,3,11,27.3,8,107,26,24.3,64,40,3,8,6,0,2,11,32,58,1,,,,,,,,,,,,,,,,310,361,85.9,6355,1786,94,109,86.2,169,182,92.9,45,64,70.3,0,0.0,0.0,1,14,1,0,11,229,9807.692307692309,510000,5384.615384615385,280000,8171.903846153846,424939,4486.538461538462,233300,11103.5,577382,6096.038461538462,316994,1-yr,510000,280000,424939,233300,577382,316994,Starter,M,DM,28,France,Metz
77,Jordan Amavi,fr FRA,DF,Marseille,fr Ligue 1,25,1994,26,24,2164,24.0,1,1,1,0,0,9,0,0.04,0.04,0.08,0.04,0.08,0.6,0.6,1.3,1.9,0.02,0.05,0.08,0.02,0.08,Matches,24.0,62,28,40,17,5,31,68,45.6,37,287,88,30.7,143,97,47,53,5,0,48,30,92,131,1,,,,,,,,,,,,,,,,983,1222,80.4,17629,6127,422,484,87.2,447,531,84.2,96,159,60.4,1,1.3,-0.3,14,46,15,8,74,127,19615.384615384617,1020000,10769.23076923077,560000,16343.78846153846,849877,8973.057692307691,466599,22207.01923076923,1154765,12192.076923076924,633988,1-yr,1020000,560000,849877,466599,1154765,633988,Reserve,D,LB,27,France,Nice
79,Kelvin Amian,fr FRA,DF,Toulouse,fr Ligue 1,21,1998,20,17,1633,18.1,0,2,0,0,0,3,0,0.0,0.11,0.11,0.0,0.11,0.7,0.7,0.4,1.1,0.04,0.02,0.06,0.04,0.06,Matches,18.1,27,15,22,4,1,9,23,39.1,14,218,51,23.4,128,56,34,25,9,0,16,12,39,61,2,,,,,,,,,,,,,,,,551,669,82.4,9533,3668,259,279,92.8,224,254,88.2,54,105,51.4,2,0.4,1.6,3,36,8,2,56,494,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4-yrs,0,0,0,0,0,0,Starter,D,RB,23,France,Spezia
80,Nadiem Amiri,de GER,MFDF,Leverkusen,de Bundesliga,22,1996,30,22,1857,20.6,1,2,1,0,0,3,0,0.05,0.1,0.15,0.05,0.15,2.5,2.5,5.9,8.3,0.12,0.29,0.4,0.12,0.4,Matches,20.6,18,13,7,8,3,4,26,15.4,22,287,99,34.5,49,154,84,28,2,0,26,14,32,9,1,,,,,,,,,,,,,,,,906,1149,78.9,16090,4293,432,489,88.3,322,370,87.0,119,224,53.1,2,5.9,-3.9,54,73,23,6,96,99,61730.769230769234,3210000,48076.92307692308,2500000,51434.88461538462,2674614,40058.307692307695,2083032,69886.78846153847,3634113,54428.96153846154,2830306,1-yr,3210000,2500000,2674614,2083032,3634113,2830306,Reserve,F,AM,25,Germany,Genoa
81,Ethan Ampadu,wls WAL,DF,RB Leipzig,de Bundesliga,18,2000,3,0,81,0.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.19,0.0,0.19,0.19,0.19,Matches,0.9,5,3,4,1,0,1,2,50.0,1,15,8,53.3,9,6,0,2,1,0,1,0,5,7,0,,,,,,,,,,,,,,,,74,78,94.9,1495,445,19,20,95.0,42,44,95.5,10,11,90.9,0,0.0,0.0,0,5,0,0,1,394,8653.846153846154,450000,6730.769230769231,350000,7210.5,374946,5608.173076923077,291625,9797.21153846154,509455,7620.057692307692,396243,1-yr,450000,350000,374946,291625,509455,396243,Starter,D,CB,21,Wales,Venezia
83,Sofyan Amrabat,ma MAR,MF,Hellas Verona,it Serie A,22,1996,34,33,2919,32.4,1,1,0,1,1,10,2,0.03,0.03,0.06,0.0,0.03,1.9,1.1,1.6,2.8,0.06,0.05,0.11,0.04,0.09,Matches,32.4,63,42,28,25,10,20,65,30.8,45,594,171,28.8,164,315,115,43,13,0,30,27,90,31,2,,,,,,,,,,,,,,,,1525,1738,87.7,31613,6295,514,582,88.3,723,788,91.8,263,324,81.2,1,1.6,-0.6,30,151,33,9,141,170,36923.07692307692,1920000,28846.153846153848,1500000,30764.78846153846,1599769,24034.98076923077,1249819,41801.44230769231,2173675,32657.365384615383,1698183,3-yrs,5760000,4500000,4799307,3749458,6521024,5094550,Reserve,M,DM,25,Morocco,Fiorentina
84,Joachim Andersen,dk DEN,DF,Lyon,fr Ligue 1,23,1996,18,17,1531,17.0,1,0,1,0,0,3,0,0.06,0.0,0.06,0.06,0.06,0.9,0.9,0.2,1.1,0.05,0.01,0.06,0.05,0.06,Matches,17.0,18,10,16,2,0,6,19,31.6,13,107,34,31.8,79,24,4,22,14,0,8,8,26,95,2,,,,,,,,,,,,,,,,1192,1308,91.1,27960,7114,227,242,93.8,703,742,94.7,257,315,81.6,0,0.2,-0.2,4,57,3,1,65,118,95321.46153846152,4956716,52392.19230769231,2724394,79423.07692307692,4130000,43653.84615384616,2270000,107915.55769230767,5611609,59314.36538461538,3084347,5-yrs,24783581,13621968,20650000,11350000,28058043,15421733,Starter,D,CB,25,Denmark,Crystal Palace
86,Felipe Anderson,br BRA,MFFW,West Ham,eng Premier League,26,1993,25,20,1497,16.6,1,4,1,0,0,1,0,0.06,0.24,0.3,0.06,0.3,2.5,2.5,3.1,5.5,0.15,0.19,0.33,0.15,0.33,Matches,16.6,45,30,20,18,7,11,48,22.9,37,370,104,28.1,92,189,89,21,1,0,20,14,59,14,0,,,,,,,,,,,,,,,,725,934,77.6,12055,3505,397,469,84.6,235,299,78.6,72,103,69.9,4,3.1,0.9,26,49,33,6,85,112,54230.769230769234,2820000,42307.69230769231,2200000,45185.78846153846,2349661,35251.32692307692,1833069,61395.86538461538,3192585,47897.480769230766,2490669,4-yrs,11280000,8800000,9398642,7332274,12770340,9962676,Reserve,F,LW,28,Brazil,Lazio
87,Sebastian Andersson,se SWE,FW,Union Berlin,de Bundesliga,28,1991,33,31,2682,29.8,12,1,11,1,2,5,0,0.4,0.03,0.44,0.37,0.4,12.2,10.7,1.5,12.3,0.41,0.05,0.46,0.36,0.41,Matches,29.8,18,11,1,9,8,8,25,32.0,17,579,143,24.7,25,294,260,31,5,0,26,6,24,40,0,,,,,,,,,,,,,,,,495,795,62.3,6724,1423,304,439,69.2,147,255,57.6,20,44,45.5,1,1.5,-0.5,20,46,13,4,47,214,17115.384615384617,890000,9038.46153846154,470000,14260.76923076923,741560,7530.961538461538,391610,19376.71153846154,1007589,10232.634615384615,532097,2-yrs,1780000,940000,1483119,783220,2015178,1064195,Reserve,F,CF,30,Sweden,Koln
88,Florin Andone,ro ROU,MFFW,Brighton,eng Premier League,26,1993,3,1,73,0.8,1,0,1,0,0,0,1,1.23,0.0,1.23,1.23,1.23,0.1,0.1,0.0,0.2,0.18,0.06,0.24,0.18,0.24,Matches,0.8,2,2,0,1,1,0,0,,0,7,1,14.3,1,3,3,1,1,0,0,0,2,1,0,,,,,,,,,,,,,,,,8,12,66.7,77,20,6,8,75.0,2,3,66.7,0,0,,0,0.0,0.0,1,0,0,0,0,134,46730.769230769234,2430000,22500.0,1170000,38936.69230769231,2024708,18747.28846153846,974859,52904.94230769231,2751057,25472.75,1324583,1-yr,2430000,1170000,2024708,974859,2751057,1324583,Reserve,F,CF,28,Romania,Cadiz
89,Benjamin André,fr FRA,MF,Lille,fr Ligue 1,28,1990,26,23,2054,22.8,2,1,2,0,0,6,0,0.09,0.04,0.13,0.09,0.13,1.0,1.0,1.1,2.1,0.04,0.05,0.09,0.04,0.09,Matches,22.8,83,63,34,44,5,37,100,37.0,63,593,190,32.0,191,313,89,45,12,0,33,45,128,47,0,,,,,,,,,,,,,,,,981,1239,79.2,17299,4174,462,534,86.5,379,464,81.7,112,173,64.7,1,1.1,-0.1,13,98,8,4,81,82,30000.0,1560000,16538.46153846154,860000,24996.384615384617,1299812,13780.057692307691,716563,33963.67307692308,1766111,18723.55769230769,973625,2-yrs,3120000,1720000,2599624,1433126,3532222,1947250,Starter,M,DM,31,France,Lille
91,Robert Andrich,de GER,MF,Union Berlin,de Bundesliga,24,1994,30,30,2572,28.6,1,2,1,0,0,13,1,0.03,0.07,0.1,0.03,0.1,1.9,1.9,2.1,4.0,0.07,0.07,0.14,0.07,0.14,Matches,28.6,78,46,38,32,8,27,69,39.1,42,639,158,24.7,193,372,74,39,7,0,32,37,115,65,0,,,,,,,,,,,,,,,,857,1204,71.2,15607,5438,357,457,78.1,369,486,75.9,103,199,51.8,2,2.1,-0.1,31,97,32,6,136,57,57307.69230769231,2980000,30384.615384615383,1580000,47749.519230769234,2482975,25316.846153846152,1316476,64879.307692307695,3373724,34399.09615384616,1788753,5-yrs,14900000,7900000,12414873,6582382,16868622,8943766,Starter,M,CM,27,Germany,Bayer Leverkusen
95,José Ángel,es ESP,DF,Eibar,es La Liga,29,1989,28,27,2360,26.2,1,1,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08,0.6,0.6,2.4,3.0,0.02,0.09,0.12,0.02,0.12,Matches,26.2,62,31,30,29,3,25,43,58.1,18,251,83,33.1,107,108,36,40,6,0,34,27,89,102,0,,,,,,,,,,,,,,,,982,1464,67.1,21600,10110,310,373,83.1,459,580,79.1,194,458,42.4,1,2.4,-1.4,27,105,40,24,126,333,12500.0,650000,5961.538461538462,310000,10415.153846153846,541588,4967.2307692307695,258296,14151.51923076923,735879,6749.192307692308,350958,2-yrs,1300000,620000,1083177,516592,1471759,701916,Reserve,D,LB,32,Spain,Osasuna
96,Angeliño,es ESP,DF,RB Leipzig,de Bundesliga,22,1997,13,12,1095,12.2,1,2,1,0,0,2,0,0.08,0.16,0.25,0.08,0.25,0.7,0.7,2.3,3.1,0.06,0.19,0.25,0.06,0.25,Matches,12.2,14,8,7,4,3,7,20,35.0,13,127,50,39.4,36,58,33,35,1,0,34,10,24,24,0,,,,,,,,,,,,,,,,573,758,75.6,10452,3997,270,313,86.3,223,267,83.5,73,149,49.0,2,2.3,-0.3,20,50,23,10,66,40,66538.46153846153,3460000,35192.307692307695,1830000,55440.71153846154,2882917,29322.69230769231,1524780,75329.67307692308,3917143,39842.0,2071784,4-yrs,13840000,7320000,11531668,6099119,15668573,8287135,Starter,M,LM,25,Spain,Leipzig
97,Angeliño,es ESP,DF,Manchester City,eng Premier League,22,1997,6,4,423,4.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.2,1.4,0.04,0.26,0.31,0.04,0.31,Matches,12.2,14,8,7,4,3,7,20,35.0,13,127,50,39.4,36,58,33,35,1,0,34,10,24,24,0,,,,,,,,,,,,,,,,573,758,75.6,10452,3997,270,313,86.3,223,267,83.5,73,149,49.0,2,2.3,-0.3,20,50,23,10,66,40,66538.46153846153,3460000,35192.307692307695,1830000,55440.71153846154,2882917,29322.69230769231,1524780,75329.67307692308,3917143,39842.0,2071784,4-yrs,13840000,7320000,11531668,6099119,15668573,8287135,Starter,M,LM,25,Spain,Leipzig
100,Cristian Ansaldi,ar ARG,DFMF,Torino,it Serie A,32,1986,27,21,1768,19.6,4,4,4,0,0,9,0,0.2,0.2,0.41,0.2,0.41,1.4,1.4,3.0,4.4,0.07,0.15,0.22,0.07,0.22,Matches,19.6,44,27,29,9,6,14,39,35.9,25,271,92,33.9,112,90,69,28,3,0,25,12,56,32,2,,,,,,,,,,,,,,,,582,825,70.5,12736,4919,246,276,89.1,201,266,75.6,127,244,52.0,4,3.0,1.0,32,47,47,35,63,186,35576.92307692308,1850000,19230.76923076923,1000000,29643.153846153848,1541444,16023.326923076924,833213,40277.42307692308,2094426,21771.57692307692,1132122,1-yr,1850000,1000000,1541444,833213,2094426,1132122,Reserve,D,LB,35,Argentina,Torino
101,Janis Antiste,fr FRA,MF,Toulouse,fr Ligue 1,16,2002,1,0,12,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.55,0.0,0.55,0.55,0.55,Matches,0.1,0,0,0,0,0,0,1,0.0,1,1,0,0.0,0,0,1,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,5,9,55.6,96,11,4,4,100.0,0,2,0.0,1,3,33.3,0,0.0,0.0,0,1,0,0,1,502,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5-yrs,0,0,0,0,0,0,Reserve,F,CF,19,France,Spezia
102,Michail Antonio,jm JAM,FW,West Ham,eng Premier League,29,1990,24,19,1768,19.6,10,3,9,1,1,3,0,0.51,0.15,0.66,0.46,0.61,11.7,10.9,2.7,13.6,0.59,0.14,0.73,0.56,0.69,Matches,19.6,14,10,5,4,5,2,14,14.3,12,337,78,23.1,31,151,155,26,5,0,21,8,22,9,0,,,,,,,,,,,,,,,,325,507,64.1,5127,1295,183,232,78.9,96,154,62.3,31,66,47.0,3,2.7,0.3,21,21,14,8,32,145,84012.13461538461,4368631,46160.519230769234,2400347,70000.0,3640000,38461.53846153846,2000000,95112.01923076923,4945825,52259.34615384616,2717486,3-yrs,13105894,7201040,10920000,6000000,14837474,8152458,Starter,F,CF,31,Jamaica,West Ham
106,Christopher Antwi-Adjei,gh GHA,MFFW,Paderborn 07,de Bundesliga,25,1994,34,28,2470,27.4,1,2,1,0,0,2,0,0.04,0.07,0.11,0.04,0.11,4.6,4.6,3.2,7.8,0.17,0.12,0.29,0.17,0.29,Matches,27.4,31,20,15,14,2,9,38,23.7,29,484,122,25.2,144,217,123,46,2,0,44,11,42,13,0,,,,,,,,,,,,,,,,603,846,71.3,10471,3401,291,365,79.7,237,305,77.7,61,124,49.2,2,3.2,-1.2,42,29,30,8,64,498,576.9230769230769,30000,384.61538461538464,20000,480.6923076923077,24996,320.46153846153845,16664,653.1538461538462,33964,435.4230769230769,22642,3-yrs,90000,60000,74989,49993,101891,67927,Reserve,F,LW,27,Ghana,Bochum
108,Houssem Aouar,fr FRA,MFFW,Lyon,fr Ligue 1,21,1998,25,23,1956,21.7,3,4,3,0,0,3,0,0.14,0.18,0.32,0.14,0.32,3.7,3.7,3.0,6.7,0.17,0.14,0.31,0.17,0.31,Matches,21.7,28,19,8,16,4,3,28,10.7,25,388,100,25.8,88,205,95,19,1,0,18,11,39,12,0,,,,,,,,,,,,,,,,911,1076,84.7,15872,3591,461,517,89.2,343,387,88.6,98,134,73.1,4,3.0,1.0,27,108,23,0,107,35,71538.46153846153,3720000,39423.07692307692,2050000,59606.769230769234,3099552,32847.82692307692,1708087,80990.28846153847,4211495,44631.75,2320851,2-yrs,7440000,4100000,6199104,3416173,8422990,4641701,Reserve,M,CM,23,France,Lyon
109,Adil Aouchiche,fr FRA,MF,Paris S-G,fr Ligue 1,17,2002,1,1,64,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.7,2,2,2,0,0,0,2,0.0,2,29,7,24.1,6,10,13,3,0,0,3,0,2,0,0,,,,,,,,,,,,,,,,24,31,77.4,374,57,14,16,87.5,8,9,88.9,2,4,50.0,0,0.0,0.0,0,1,0,0,1,303,6153.846153846154,320000,3461.538461538461,180000,5127.461538461538,266628,2884.192307692308,149978,6966.903846153846,362279,3918.8846153846152,203782,2-yrs,640000,360000,533256,299957,724558,407564,Reserve,F,AM,19,France,St-Etienne
110,Dennis Appiah,fr FRA,DF,Nantes,fr Ligue 1,27,1992,19,18,1605,17.8,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.02,0.02,0.0,0.02,Matches,17.8,63,32,39,16,8,19,45,42.2,26,303,97,32.0,146,126,31,20,3,0,17,15,78,65,0,,,,,,,,,,,,,,,,744,964,77.2,11758,5492,405,464,87.3,291,351,82.9,39,109,35.8,0,0.3,-0.3,8,43,4,3,60,134,18461.53846153846,960000,10192.307692307691,530000,15382.384615384615,799884,8492.365384615385,441603,20900.71153846154,1086837,11538.942307692309,600025,2-yrs,1920000,1060000,1599769,883206,2173675,1200050,Starter,D,RB,29,France,Nantes
111,Mauro Arambarri,uy URU,MF,Getafe,es La Liga,23,1995,35,34,3069,34.1,1,1,1,0,0,11,1,0.03,0.03,0.06,0.03,0.06,2.0,2.0,1.6,3.6,0.06,0.05,0.1,0.06,0.1,Matches,34.1,74,49,28,38,8,21,64,32.8,43,799,206,25.8,169,516,114,69,6,0,63,26,100,49,0,,,,,,,,,,,,,,,,649,972,66.8,14046,3443,214,301,71.1,268,368,72.8,146,250,58.4,1,1.6,-0.6,13,93,20,5,85,193,29423.07692307692,1530000,14038.46153846154,730000,24515.69230769231,1274816,11697.01923076923,608245,33310.519230769234,1732147,15893.25,826449,2-yrs,3060000,1460000,2549632,1216491,3464294,1652899,Starter,M,CM,26,Uruguay,Getafe
113,Charles Aránguiz,cl CHI,MF,Leverkusen,de Bundesliga,30,1989,27,23,2118,23.5,1,3,1,0,0,2,0,0.04,0.13,0.17,0.04,0.17,1.4,1.4,1.8,3.2,0.06,0.08,0.14,0.06,0.14,Matches,23.5,55,31,23,28,4,28,75,37.3,47,531,197,37.1,166,290,75,38,6,0,32,23,78,34,1,,,,,,,,,,,,,,,,1397,1627,85.9,25553,7830,602,658,91.5,607,675,89.9,169,246,68.7,3,1.8,1.2,23,142,9,0,172,138,28846.153846153848,1500000,15384.615384615385,800000,24034.98076923077,1249819,12818.653846153846,666570,32657.365384615383,1698183,17417.26923076923,905698,2-yrs,3000000,1600000,2499639,1333141,3396367,1811396,Reserve,M,CM,32,Chile,Bayer Leverkusen
116,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,20,1999,6,2,238,2.6,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.09,0.0,0.09,0.09,0.09,Matches,2.6,4,2,2,2,0,3,4,75.0,1,26,8,30.8,18,8,0,9,3,0,6,0,4,11,0,,,,,,,,,,,,,,,,197,208,94.7,3840,793,68,70,97.1,105,110,95.5,24,27,88.9,0,0.0,0.0,0,10,0,0,3,465,4230.769230769231,220000,2115.3846153846152,110000,3525.1346153846152,183307,1762.5576923076924,91653,4789.75,249067,2394.8653846153848,124533,2-yrs,440000,220000,366614,183307,498134,249067,Starter,D,CB,22,Uruguay,Barcelona
118,Alphonse Areola,fr FRA,GK,Real Madrid,es La Liga,26,1993,4,4,360,4.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,4.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,5.0,1.25,13.0,10.0,76.9,3.0,1.0,0.0,1.0,25.0,2.0,2.0,0.0,0.0,0.0,114,135,84.4,2998,1661,20,20,100.0,61,61,100.0,32,53,60.4,0,0.0,0.0,0,0,0,0,0,43,168024.26923076922,8737262,92321.03846153848,4800694,140000.0,7280000,76923.07692307692,4000000,190224.0192307692,9891649,104518.69230769233,5434972,1-yr,8737262,4800694,7280000,4000000,9891649,5434972,Reserve,K,GK,28,France,West Ham
119,Alphonse Areola,fr FRA,GK,Paris S-G,fr Ligue 1,26,1993,3,3,270,3.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,4.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,5.0,1.25,13.0,10.0,76.9,3.0,1.0,0.0,1.0,25.0,2.0,2.0,0.0,0.0,0.0,114,135,84.4,2998,1661,20,20,100.0,61,61,100.0,32,53,60.4,0,0.0,0.0,0,0,0,0,0,43,168024.26923076922,8737262,92321.03846153848,4800694,140000.0,7280000,76923.07692307692,4000000,190224.0192307692,9891649,104518.69230769233,5434972,1-yr,8737262,4800694,7280000,4000000,9891649,5434972,Reserve,K,GK,28,France,West Ham
120,Santiago Arias,co COL,DF,Atlético Madrid,es La Liga,27,1992,14,11,1076,12.0,0,1,0,0,0,1,0,0.0,0.08,0.08,0.0,0.08,0.5,0.5,1.1,1.6,0.04,0.09,0.13,0.04,0.13,Matches,12.0,30,17,19,10,1,11,21,52.4,10,124,47,37.9,66,42,16,28,7,0,21,9,39,35,0,,,,,,,,,,,,,,,,498,653,76.3,8487,3889,223,255,87.5,231,282,81.9,36,91,39.6,1,1.1,-0.1,10,28,21,7,69,277,17692.30769230769,920000,8461.538461538461,440000,14741.46153846154,766556,7050.269230769231,366614,20029.865384615383,1041553,9579.5,498134,1-yr,920000,440000,766556,366614,1041553,498134,Reserve,D,RB,30,Colombia,Granada
