Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches
334,Ander Martin,es ESP,FWMF,Real Sociedad,21-124,2000,2,1,76,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.08,0.12,0.20,0.08,0.20,Matches
335,Andrés Martín,es ESP,FWMF,Rayo Vallecano,22-252,1999,7,1,186,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.18,0.00,0.18,0.18,0.18,Matches
336,Carlos Martín,es ESP,DF,Atlético Madrid,19-332,2002,1,0,6,0.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
337,Iván Martín,es ESP,MF,Alavés,23-034,1999,6,2,166,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.05,0.00,0.05,0.05,0.05,Matches
338,Iñigo Martínez,es ESP,DF,Athletic Club,30-307,1991,21,20,1801,20.0,3,0,3,0,0,8,2,0.15,0.00,0.15,0.15,0.15,1.9,1.9,0.5,2.4,0.09,0.02,0.12,0.09,0.12,Matches
339,Javi Martínez,es ESP,MFFW,Osasuna,22-088,1999,19,6,629,7.0,1,1,1,0,0,1,0,0.14,0.14,0.29,0.14,0.29,0.7,0.7,0.9,1.6,0.10,0.13,0.23,0.10,0.23,Matches
340,Pablo Martínez,es ESP,MF,Levante,24-026,1998,13,7,656,7.3,0,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,0.4,0.4,1.3,1.7,0.05,0.18,0.23,0.05,0.23,Matches
341,Omar Mascarell,es ESP,MF,Elche,29-046,1993,25,24,1973,21.9,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.7,0.03,0.01,0.03,0.03,0.03,Matches
342,Jaime Mata,es ESP,FW,Getafe,33-147,1988,22,4,672,7.5,1,0,1,0,0,7,0,0.13,0.00,0.13,0.13,0.13,1.5,1.5,0.4,1.9,0.20,0.06,0.25,0.20,0.25,Matches
343,Luís Maximiano,pt POR,GK,Granada,23-074,1999,25,25,2236,24.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
344,Borja Mayoral,es ESP,FW,Getafe,24-349,1997,9,4,444,4.9,3,1,2,1,1,1,0,0.61,0.20,0.81,0.41,0.61,1.4,0.7,0.5,1.1,0.28,0.09,0.37,0.14,0.23,Matches
345,Jordi Mboula,es ESP,FW,Mallorca,23-004,1999,11,5,434,4.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.4,0.06,0.02,0.08,0.06,0.08,Matches
346,Óscar Melendo,es ESP,MFFW,Espanyol,24-209,1997,14,11,693,7.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.9,1.4,0.06,0.12,0.18,0.06,0.18,Matches
347,Gonzalo Melero,es ESP,MF,Levante,28-077,1994,21,15,1296,14.4,3,2,3,0,0,5,0,0.21,0.14,0.35,0.21,0.35,2.1,2.1,0.9,3.0,0.15,0.06,0.21,0.15,0.21,Matches
348,Brais Méndez,es ESP,MFFW,Celta Vigo,25-072,1997,27,26,2193,24.4,4,4,4,0,0,7,0,0.16,0.16,0.33,0.16,0.33,3.2,3.2,2.3,5.5,0.13,0.09,0.23,0.13,0.23,Matches
349,Édgar Méndez,es ESP,FWMF,Alavés,32-077,1990,25,11,1141,12.7,1,0,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,2.0,2.0,1.1,3.1,0.17,0.09,0.26,0.17,0.26,Matches
350,Ferland Mendy,fr FRA,DF,Real Madrid,26-285,1995,18,17,1462,16.2,1,1,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12,0.9,0.9,1.2,2.0,0.05,0.07,0.13,0.05,0.13,Matches
351,Fran Mérida,es ESP,MF,Espanyol,32-016,1990,7,2,168,1.9,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.03,0.04,0.07,0.03,0.07,Matches
352,Mikel Merino,es ESP,MF,Real Sociedad,25-271,1996,24,24,2088,23.2,3,2,3,0,0,7,0,0.13,0.09,0.22,0.13,0.22,3.4,3.4,3.1,6.5,0.15,0.13,0.28,0.15,0.28,Matches
353,Martín Merquelanz,es ESP,FW,Rayo Vallecano,26-281,1995,4,3,173,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.7,0.8,0.08,0.36,0.43,0.08,0.43,Matches
354,Matt Miazga,us USA,DF,Alavés,26-244,1995,11,9,833,9.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.4,0.03,0.01,0.04,0.03,0.04,Matches
355,Miguel,es ESP,FWMF,Alavés,22-198,1999,16,7,567,6.3,0,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,1.4,1.4,0.3,1.7,0.23,0.04,0.27,0.23,0.27,Matches
356,Éder Militão,br BRA,DF,Real Madrid,24-061,1998,26,26,2340,26.0,1,2,1,0,0,4,0,0.04,0.08,0.12,0.04,0.12,2.4,2.4,1.1,3.5,0.09,0.04,0.14,0.09,0.14,Matches
357,Luis Milla,es ESP,MF,Granada,27-164,1994,24,23,1983,22.0,2,2,0,2,2,3,0,0.09,0.09,0.18,0.00,0.09,2.2,0.7,2.9,3.6,0.10,0.13,0.23,0.03,0.16,Matches
358,Pere Milla,es ESP,MFFW,Elche,29-178,1992,24,12,1262,14.0,7,3,7,0,0,3,0,0.50,0.21,0.71,0.50,0.71,4.2,4.2,1.7,5.9,0.30,0.12,0.42,0.30,0.42,Matches
359,Santi Mina,es ESP,FW,Celta Vigo,26-103,1995,27,25,1995,22.2,7,3,7,0,1,4,0,0.32,0.14,0.45,0.32,0.45,7.4,6.6,1.8,8.5,0.33,0.08,0.42,0.30,0.38,Matches
360,Óscar Mingueza,es ESP,DF,Barcelona,22-311,1999,15,8,791,8.8,0,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,0.2,0.2,0.9,1.1,0.02,0.10,0.12,0.02,0.12,Matches
361,Rafa Mir,es ESP,FW,Sevilla,24-275,1997,26,17,1572,17.5,8,0,8,0,0,3,0,0.46,0.00,0.46,0.46,0.46,5.4,5.4,0.2,5.7,0.31,0.01,0.32,0.31,0.32,Matches
362,Jorge Miramón,es ESP,DF,Levante,32-291,1989,20,15,1378,15.3,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.5,0.00,0.03,0.03,0.00,0.03,Matches
363,Juan Miranda,es ESP,DF,Betis,22-060,2000,9,7,592,6.6,0,1,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,0.1,0.1,0.3,0.4,0.02,0.05,0.06,0.02,0.06,Matches
364,Stefan Mitrović,rs SRB,DF,Getafe,31-302,1990,25,24,2039,22.7,1,0,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,0.2,0.2,0.0,0.2,0.01,0.00,0.01,0.01,0.01,Matches
365,Luka Modrić,hr CRO,MF,Real Madrid,36-192,1985,21,19,1564,17.4,2,5,1,1,1,2,0,0.12,0.29,0.40,0.06,0.35,2.3,1.6,2.8,4.4,0.13,0.16,0.30,0.09,0.25,Matches
366,Johan Mojica,co COL,DF,Elche,29-211,1992,28,27,2425,26.9,1,4,1,0,0,4,1,0.04,0.15,0.19,0.04,0.19,0.5,0.5,4.2,4.8,0.02,0.16,0.18,0.02,0.18,Matches
367,Jorge Molina,es ESP,FW,Granada,39-332,1982,27,14,1477,16.4,7,4,7,0,0,1,0,0.43,0.24,0.67,0.43,0.67,3.7,3.7,1.6,5.3,0.24,0.10,0.34,0.24,0.34,Matches
368,Jon Moncayola,es ESP,MF,Osasuna,23-311,1998,28,26,2287,25.4,2,3,2,0,0,2,0,0.08,0.12,0.20,0.08,0.20,2.0,2.0,1.8,3.9,0.08,0.07,0.15,0.08,0.15,Matches
369,Monchu,es ESP,MF,Granada,22-188,1999,14,7,668,7.4,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.7,0.06,0.03,0.09,0.06,0.09,Matches
370,Gonzalo Montiel,ar ARG,DF,Sevilla,25-078,1997,13,13,887,9.9,1,2,1,0,0,4,0,0.10,0.20,0.30,0.10,0.30,0.2,0.2,1.2,1.4,0.02,0.12,0.14,0.02,0.14,Matches
371,Ángel Montoro,es ESP,MF,Granada,33-268,1988,21,12,1233,13.7,1,1,1,0,0,5,0,0.07,0.07,0.15,0.07,0.15,0.9,0.9,1.5,2.4,0.07,0.11,0.18,0.07,0.18,Matches
372,Martín Montoya,es ESP,DF,Betis,30-340,1991,6,6,518,5.8,0,1,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,0.4,0.4,1.1,1.5,0.06,0.19,0.25,0.06,0.25,Matches
373,Jon Morcillo,es ESP,MF,Athletic Club,23-186,1998,7,0,54,0.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.63,0.00,0.63,0.63,0.63,Matches
374,Alberto Moreno,es ESP,MFDF,Villarreal,29-258,1992,24,13,1223,13.6,3,2,3,0,0,3,0,0.22,0.15,0.37,0.22,0.37,3.0,3.0,2.0,5.0,0.22,0.15,0.37,0.22,0.37,Matches
375,Álex Moreno,es ESP,DF,Betis,28-285,1993,21,20,1694,18.8,4,2,4,0,0,2,1,0.21,0.11,0.32,0.21,0.32,2.2,2.2,1.7,3.9,0.12,0.09,0.21,0.12,0.21,Matches
376,Gerard Moreno,es ESP,FW,Villarreal,29-347,1992,13,12,982,10.9,8,2,7,1,2,2,0,0.73,0.18,0.92,0.64,0.82,6.2,4.7,3.6,8.2,0.57,0.33,0.89,0.43,0.75,Matches
377,Tete Morente,es ESP,MF,Elche,25-106,1996,23,14,1194,13.3,2,3,2,0,0,3,0,0.15,0.23,0.38,0.15,0.38,2.6,2.6,2.1,4.7,0.20,0.16,0.35,0.20,0.35,Matches
378,Ilaix Moriba,gn GUI,MF,Valencia,19-060,2003,6,3,315,3.5,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.5,0.08,0.07,0.15,0.08,0.15,Matches
379,Manu Morlanes,es ESP,MF,Espanyol,23-067,1999,22,10,995,11.1,2,0,2,0,0,4,1,0.18,0.00,0.18,0.18,0.18,0.7,0.7,0.2,1.0,0.07,0.02,0.09,0.07,0.09,Matches
380,Loren Morón,es ESP,FWMF,Espanyol,28-080,1993,18,3,473,5.3,1,0,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,0.8,0.8,0.4,1.2,0.15,0.07,0.22,0.15,0.22,Matches
381,Loren Morón,es ESP,FW,Betis,28-080,1993,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
382,Cristhian Mosquera,co COL,DF,Valencia,17-266,2004,4,2,114,1.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.09,0.00,0.09,0.09,0.09,Matches
383,Toni Moya,es ESP,MF,Alavés,24-000,1998,25,16,1319,14.7,0,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,1.2,1.2,1.8,2.9,0.08,0.12,0.20,0.08,0.20,Matches
384,Iker Muniain,es ESP,MF,Athletic Club,29-091,1992,26,25,2008,22.3,3,7,2,1,2,2,0,0.13,0.31,0.45,0.09,0.40,5.5,3.9,6.8,10.7,0.24,0.30,0.55,0.18,0.48,Matches
385,Aihen Muñoz,es ESP,DF,Real Sociedad,24-216,1997,18,15,1322,14.7,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.2,0.1,0.5,0.6,0.01,0.03,0.05,0.01,0.04,Matches
386,Jeison Murillo,co COL,DF,Celta Vigo,29-297,1992,14,11,952,10.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.5,0.04,0.00,0.04,0.04,0.04,Matches
387,Vedat Muriqi,xk KVX,FW,Mallorca,27-330,1994,7,7,628,7.0,2,1,1,1,1,3,0,0.29,0.14,0.43,0.14,0.29,2.8,2.0,0.6,2.6,0.40,0.09,0.49,0.29,0.38,Matches
388,Yunus Musah,us USA,MFFW,Valencia,19-111,2002,22,10,1028,11.4,1,0,1,0,0,5,0,0.09,0.00,0.09,0.09,0.09,0.3,0.3,1.1,1.4,0.02,0.09,0.12,0.02,0.12,Matches
389,Shkodran Mustafi,de GER,DF,Levante,29-337,1992,10,8,643,7.1,1,0,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches
390,Nacho,es ESP,DF,Real Madrid,32-061,1990,19,11,1031,11.5,2,0,2,0,0,3,0,0.17,0.00,0.17,0.17,0.17,0.9,0.9,0.2,1.1,0.08,0.02,0.10,0.08,0.10,Matches
391,Roberto Navarro,es ESP,MFFW,Real Sociedad,19-342,2002,6,3,199,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.1,0.8,0.32,0.02,0.35,0.32,0.35,Matches
392,Ximo Navarro,es ESP,DF,Alavés,32-056,1990,10,9,716,8.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.5,0.03,0.03,0.06,0.03,0.06,Matches
393,Jesús Navas,es ESP,DF,Sevilla,36-119,1985,15,11,1086,12.1,0,2,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,0.2,0.2,3.5,3.6,0.01,0.29,0.30,0.01,0.30,Matches
394,Loum Ndiaye,sn SEN,MF,Alavés,25-080,1996,24,19,1696,18.8,2,0,2,0,0,6,0,0.11,0.00,0.11,0.11,0.11,2.0,2.0,0.1,2.1,0.11,0.01,0.12,0.11,0.12,Matches
395,Álvaro Negredo,es ESP,FW,Cádiz,36-212,1985,25,17,1526,17.0,6,1,4,2,2,2,0,0.35,0.06,0.41,0.24,0.29,4.7,3.2,1.1,4.4,0.28,0.07,0.35,0.19,0.26,Matches
396,Neto,br BRA,GK,Barcelona,32-244,1989,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
397,Carlos Neva,es ESP,DF,Granada,25-281,1996,26,24,2108,23.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,1.3,2.2,0.04,0.06,0.10,0.04,0.10,Matches
398,Saúl Ñíguez,es ESP,DFMF,Atlético Madrid,27-119,1994,3,2,201,2.2,0,1,0,0,0,0,0,0.00,0.45,0.45,0.00,0.45,0.4,0.4,0.1,0.5,0.16,0.05,0.21,0.16,0.21,Matches
399,Fernando Niño,es ESP,FW,Mallorca,21-147,2000,19,7,760,8.4,2,0,2,0,0,2,0,0.24,0.00,0.24,0.24,0.24,2.8,2.8,0.3,3.0,0.33,0.03,0.36,0.33,0.36,Matches
400,Peru Nolaskoain,es ESP,DF,Athletic Club,23-146,1998,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
401,Nolito,es ESP,MF,Celta Vigo,35-156,1986,25,12,1071,11.9,1,0,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,2.1,2.1,0.7,2.8,0.18,0.06,0.23,0.18,0.23,Matches
402,Randy Ntekja,fr FRA,FWMF,Rayo Vallecano,24-104,1997,24,10,995,11.1,3,0,3,0,0,1,0,0.27,0.00,0.27,0.27,0.27,2.3,2.3,1.7,3.9,0.21,0.15,0.36,0.21,0.36,Matches
403,Unai Núñez,es ESP,DF,Athletic Club,25-049,1997,8,6,532,5.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.1,0.9,0.13,0.01,0.15,0.13,0.15,Matches
404,Allan Nyom,cm CMR,DF,Getafe,33-314,1988,5,3,244,2.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.04,0.04,0.00,0.04,Matches
405,Jan Oblak,si SVN,GK,Atlético Madrid,29-072,1993,29,29,2610,29.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
406,Lucas Ocampos,ar ARG,FWDF,Sevilla,27-252,1994,21,17,1587,17.6,5,2,5,0,0,6,0,0.28,0.11,0.40,0.28,0.40,4.1,4.1,0.8,5.0,0.23,0.05,0.28,0.23,0.28,Matches
407,Lucas Olaza,uy URU,MF,Elche,27-242,1994,1,0,5,0.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.81,0.81,0.00,0.81,Matches
408,Brian Oliván,es ESP,DF,Mallorca,27-353,1994,19,16,1486,16.5,1,0,1,0,1,5,0,0.06,0.00,0.06,0.06,0.06,2.1,1.3,1.8,3.1,0.13,0.11,0.23,0.08,0.19,Matches
409,Mathías Olivera,uy URU,DF,Getafe,24-140,1997,24,24,2083,23.1,1,2,1,0,0,6,0,0.04,0.09,0.13,0.04,0.13,1.6,1.6,2.3,3.8,0.07,0.10,0.17,0.07,0.17,Matches
410,Javier Ontiveros,es ESP,MFFW,Osasuna,24-192,1997,3,0,39,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.13,0.00,0.13,0.13,0.13,Matches
411,Pedro Ortiz,es ESP,MF,Sevilla,21-213,2000,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.7,4.70,4.92,9.63,4.70,9.63,Matches
412,Milutin Osmajić,me MNE,FWMF,Cádiz,22-238,1999,10,2,257,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.09,0.00,0.09,0.09,0.09,Matches
413,Jesús Owono,gq EQG,GK,Alavés,21-019,2001,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
414,Mikel Oyarzabal,es ESP,FWMF,Real Sociedad,24-333,1997,22,19,1671,18.6,9,3,5,4,5,0,1,0.48,0.16,0.65,0.27,0.43,9.1,5.3,3.4,8.7,0.49,0.18,0.67,0.29,0.47,Matches
415,Fernando Pacheco,es ESP,GK,Alavés,29-306,1992,26,26,2333,25.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.01,0.01,0.00,0.01,Matches
416,Jon Pacheco,es ESP,DF,Real Sociedad,21-071,2001,9,4,374,4.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
417,Gavi Paez,es ESP,MFFW,Barcelona,17-227,2004,23,20,1557,17.3,2,4,2,0,0,7,1,0.12,0.23,0.35,0.12,0.35,2.7,2.7,2.7,5.4,0.16,0.15,0.31,0.16,0.31,Matches
418,Helibelton Palacios,co COL,DF,Elche,28-284,1993,21,17,1549,17.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches
419,Isaac Palazón Camacho,es ESP,FWMF,Rayo Vallecano,27-083,1994,27,20,1731,19.2,2,1,2,0,0,5,0,0.10,0.05,0.16,0.10,0.16,2.4,2.4,1.4,3.8,0.13,0.07,0.20,0.13,0.20,Matches
420,Daniel Parejo,es ESP,MF,Villarreal,32-338,1989,24,23,2017,22.4,2,6,1,1,1,2,0,0.09,0.27,0.36,0.04,0.31,1.6,0.8,5.2,6.0,0.07,0.23,0.30,0.04,0.27,Matches
421,Raúl Parra,es ESP,DF,Cádiz,22-114,1999,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
422,Javier Pastore,ar ARG,MFFW,Elche,32-273,1989,10,5,419,4.7,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.5,0.8,0.07,0.11,0.17,0.07,0.17,Matches
423,Gabriel Paulista,br BRA,DF,Valencia,31-114,1990,14,14,1195,13.3,2,1,2,0,0,1,0,0.15,0.08,0.23,0.15,0.23,0.9,0.9,0.1,1.0,0.06,0.01,0.07,0.06,0.07,Matches
424,Alfonso Pedraza,es ESP,DF,Villarreal,25-345,1996,19,12,1092,12.1,0,3,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,0.8,0.8,2.2,3.0,0.06,0.18,0.24,0.06,0.24,Matches
425,Pedri,es ESP,MF,Barcelona,19-115,2002,9,8,675,7.5,1,1,1,0,0,0,0,0.13,0.13,0.27,0.13,0.27,0.8,0.8,1.0,1.8,0.11,0.14,0.24,0.11,0.24,Matches
426,Pedrosa,es ESP,DF,Espanyol,23-311,1998,26,26,2274,25.3,1,1,1,0,0,7,0,0.04,0.04,0.08,0.04,0.08,1.1,1.1,1.7,2.7,0.04,0.07,0.11,0.04,0.11,Matches
427,Facundo Pellistri,uy URU,MFFW,Alavés,20-090,2001,18,6,603,6.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.4,1.0,0.10,0.05,0.15,0.10,0.15,Matches
428,Rubén Peña,es ESP,MFFW,Villarreal,30-245,1991,6,1,124,1.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.1,1.3,0.18,0.77,0.94,0.18,0.94,Matches
429,Alberto Perea,es ESP,MF,Cádiz,31-091,1990,17,8,776,8.6,0,1,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,0.9,0.9,0.6,1.5,0.10,0.07,0.18,0.10,0.18,Matches
430,Victor Perea,es ESP,DF,Espanyol,21-353,2000,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
431,Iñigo Pérez,es ESP,MF,Osasuna,34-061,1988,7,2,195,2.2,1,0,1,0,0,0,0,0.46,0.00,0.46,0.46,0.46,0.1,0.1,0.3,0.3,0.04,0.12,0.15,0.04,0.15,Matches
432,Juan Pérez,es ESP,GK,Osasuna,25-248,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
433,Kike Pérez,es ESP,MF,Elche,25-034,1997,4,0,76,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,1.0,1.0,0.07,1.13,1.20,0.07,1.20,Matches
434,Lucas Pérez,es ESP,FW,Elche,33-191,1988,18,16,1266,14.1,2,1,2,0,0,0,0,0.14,0.07,0.21,0.14,0.21,2.5,2.5,1.3,3.8,0.18,0.09,0.27,0.18,0.27,Matches
435,Lucas Pérez,es ESP,FWMF,Cádiz,33-191,1988,5,3,306,3.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.7,0.13,0.08,0.21,0.13,0.21,Matches
436,Njegoš Petrović,rs SRB,MF,Granada,22-245,1999,7,3,329,3.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.11,0.01,0.12,0.11,0.12,Matches
437,Alex Petxa,es ESP,DFMF,Athletic Club,25-042,1997,10,0,122,1.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
438,Germán Pezzella,ar ARG,DF,Betis,30-266,1991,14,13,1188,13.2,1,0,1,0,0,4,1,0.08,0.00,0.08,0.08,0.08,0.5,0.5,0.0,0.5,0.04,0.00,0.04,0.04,0.04,Matches
439,Pablo Piatti,ar ARG,MFFW,Elche,32-354,1989,6,2,205,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.03,0.19,0.21,0.03,0.21,Matches
440,Cristiano Piccini,it ITA,DF,Valencia,29-175,1992,6,3,322,3.6,1,0,1,0,0,1,0,0.28,0.00,0.28,0.28,0.28,0.1,0.1,0.2,0.3,0.03,0.05,0.08,0.03,0.08,Matches
441,Tomás Pina Isla,es ESP,MF,Alavés,34-157,1987,22,14,1254,13.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.03,0.00,0.03,0.03,0.03,Matches
442,Orbelín Pineda,mx MEX,MF,Celta Vigo,25-361,1996,2,0,31,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,1.45,0.00,1.45,1.45,1.45,Matches
443,Yeremi Pino,es ESP,MFFW,Villarreal,19-151,2002,26,18,1440,16.0,6,4,6,0,0,2,0,0.37,0.25,0.62,0.37,0.62,5.6,5.6,2.8,8.4,0.35,0.18,0.52,0.35,0.52,Matches
444,Gerard Piqué,es ESP,DF,Barcelona,35-046,1987,23,21,1804,20.0,1,0,1,0,0,9,1,0.05,0.00,0.05,0.05,0.05,2.0,2.0,0.1,2.0,0.10,0.00,0.10,0.10,0.10,Matches
445,Ezequiel Ponce,ar ARG,FW,Elche,24-356,1997,5,2,211,2.3,1,0,1,0,0,1,0,0.43,0.00,0.43,0.43,0.43,1.5,1.5,0.2,1.7,0.64,0.10,0.74,0.64,0.74,Matches
446,Pere Pons,es ESP,MF,Alavés,29-028,1993,21,14,1135,12.6,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,2.0,2.0,0.6,2.5,0.16,0.05,0.20,0.16,0.20,Matches
447,Portu,es ESP,FWMF,Real Sociedad,29-303,1992,27,14,1303,14.5,0,2,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,1.9,1.9,1.5,3.4,0.13,0.10,0.23,0.13,0.23,Matches
448,Sergio Postigo,es ESP,DF,Levante,33-136,1988,6,4,388,4.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.03,0.05,0.02,0.05,Matches
449,Darío Poveda,es ESP,FWMF,Getafe,25-007,1997,15,3,380,4.2,1,0,1,0,0,0,0,0.24,0.00,0.24,0.24,0.24,0.2,0.2,0.1,0.3,0.04,0.03,0.07,0.04,0.07,Matches
450,José Pozo,es ESP,MF,Rayo Vallecano,26-005,1996,5,0,72,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.5,0.16,0.43,0.60,0.16,0.60,Matches
