Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA,Matches
117,Andrea Conti,it ITA,DFMF,Sampdoria,28-018,1994,6,2,226,2.5,1,0,1,0,0,1,0,0.40,0.00,0.40,0.40,0.40,0.3,0.3,0.0,0.3,0.11,0.00,0.11,0.11,0.11,Matches
118,Andrea Conti,it ITA,DF,Milan,28-018,1994,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
119,Diego Coppola,it ITA,DF,Hellas Verona,18-082,2003,2,1,100,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
120,Joaquín Correa,ar ARG,FW,Inter,27-219,1994,17,7,595,6.6,4,1,4,0,0,2,0,0.61,0.15,0.76,0.61,0.76,2.2,2.2,1.1,3.2,0.33,0.16,0.49,0.33,0.49,Matches
121,Lassana Coulibaly,ml MLI,MF,Salernitana,25-344,1996,21,19,1666,18.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.6,0.02,0.01,0.03,0.02,0.03,Matches
122,Mamadou Coulibaly,sn SEN,MFFW,Salernitana,23-045,1999,9,9,737,8.2,2,0,2,0,0,1,0,0.24,0.00,0.24,0.24,0.24,1.1,1.1,0.2,1.3,0.14,0.03,0.16,0.14,0.16,Matches
123,Alessio Cragno,it ITA,GK,Cagliari,27-265,1994,27,27,2430,27.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
124,Domenico Criscito,it ITA,DF,Genoa,35-080,1986,15,15,1297,14.4,5,1,0,5,5,3,0,0.35,0.07,0.42,0.00,0.07,4.0,0.2,0.5,0.7,0.28,0.03,0.31,0.01,0.05,Matches
125,Bryan Cristante,it ITA,MF,Roma,27-017,1995,26,22,2076,23.1,2,0,2,0,0,7,0,0.09,0.00,0.09,0.09,0.09,2.0,2.0,1.0,3.0,0.09,0.04,0.13,0.09,0.13,Matches
126,Domen Črnigoj,si SVN,MFDF,Venezia,26-122,1995,24,16,1356,15.1,2,1,2,0,0,3,0,0.13,0.07,0.20,0.13,0.20,1.7,1.7,0.8,2.4,0.11,0.05,0.16,0.11,0.16,Matches
127,Giovanni Crociata,it ITA,FW,Empoli,24-221,1997,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.31,0.00,0.31,0.31,0.31,Matches
128,Juan Cuadrado,co COL,DFMF,Juventus,33-298,1988,27,22,1991,22.1,4,2,4,0,0,6,0,0.18,0.09,0.27,0.18,0.27,1.9,1.9,3.9,5.8,0.08,0.18,0.26,0.08,0.26,Matches
129,Mickaël Cuisance,fr FRA,MF,Venezia,22-216,1999,7,7,525,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.4,0.01,0.06,0.07,0.01,0.07,Matches
130,Patrick Cutrone,it ITA,FW,Empoli,24-076,1998,22,12,1151,12.8,2,0,2,0,0,1,0,0.16,0.00,0.16,0.16,0.16,3.7,3.7,0.8,4.5,0.29,0.06,0.35,0.29,0.35,Matches
131,Danilo D'Ambrosio,it ITA,DF,Inter,33-192,1988,13,7,699,7.8,1,0,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,1.3,1.3,0.0,1.3,0.16,0.01,0.17,0.16,0.17,Matches
132,Mikkel Damsgaard,dk DEN,MFFW,Sampdoria,21-260,2000,7,6,512,5.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.4,1.0,0.12,0.07,0.18,0.12,0.18,Matches
133,Danilo,br BRA,DF,Juventus,30-248,1991,16,16,1353,15.0,1,1,1,0,0,5,0,0.07,0.07,0.13,0.07,0.13,0.4,0.4,0.6,1.0,0.02,0.04,0.06,0.02,0.06,Matches
134,Ebrima Darboe,gm GAM,MF,Roma,20-287,2001,1,1,63,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.04,0.00,0.04,0.04,0.04,Matches
135,Matteo Darmian,it ITA,DF,Inter,32-108,1989,19,16,1286,14.3,1,1,1,0,0,3,0,0.07,0.07,0.14,0.07,0.14,0.7,0.7,1.3,2.0,0.05,0.09,0.14,0.05,0.14,Matches
136,Paweł Dawidowicz,pl POL,DF,Hellas Verona,26-304,1995,15,13,1187,13.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.03,0.01,0.04,0.03,0.04,Matches
137,Sebastien De Maio,fr FRA,DF,Udinese,35-015,1987,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.14,0.14,0.00,0.14,Matches
138,Tommaso De Nipoti,it ITA,MF,Atalanta,18-240,2003,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
139,Mattia De Sciglio,it ITA,DF,Juventus,29-151,1992,15,9,796,8.8,1,0,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,0.2,0.2,1.2,1.4,0.02,0.14,0.16,0.02,0.16,Matches
140,Lorenzo De Silvestri,it ITA,DF,Bologna,33-301,1988,24,21,1744,19.4,3,1,3,0,0,6,0,0.15,0.05,0.21,0.15,0.21,1.1,1.1,1.1,2.2,0.06,0.06,0.11,0.06,0.11,Matches
141,Grégoire Defrel,mq MTQ,FW,Sassuolo,30-276,1991,30,9,1080,12.0,2,2,2,0,0,3,0,0.17,0.17,0.33,0.17,0.33,2.9,2.9,1.5,4.4,0.24,0.13,0.37,0.24,0.37,Matches
142,Alessandro Deiola,it ITA,MF,Cagliari,26-231,1995,26,21,1669,18.5,3,1,3,0,0,5,0,0.16,0.05,0.22,0.16,0.22,1.7,1.7,1.1,2.8,0.09,0.06,0.15,0.09,0.15,Matches
143,Filippo Delli Carri,it ITA,DF,Salernitana,22-321,1999,6,4,424,4.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.04,0.02,0.05,0.04,0.05,Matches
144,Merih Demiral,tr TUR,DF,Atalanta,24-015,1998,19,18,1520,16.9,1,1,1,0,0,6,0,0.06,0.06,0.12,0.06,0.12,2.0,2.0,0.0,2.0,0.12,0.00,0.12,0.12,0.12,Matches
145,Diego Demme,de GER,MF,Napoli,30-119,1991,14,6,557,6.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.4,0.00,0.05,0.06,0.00,0.06,Matches
146,Fabio Depaoli,it ITA,MFDF,Sampdoria,24-330,1997,6,1,112,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
147,Fabio Depaoli,it ITA,DF,Hellas Verona,24-330,1997,10,5,417,4.6,1,1,1,0,0,3,0,0.22,0.22,0.43,0.22,0.43,0.3,0.3,0.2,0.6,0.07,0.05,0.12,0.07,0.12,Matches
148,Mattia Destro,it ITA,FW,Genoa,31-000,1991,21,18,1426,15.8,9,1,9,0,0,3,0,0.57,0.06,0.63,0.57,0.63,6.7,6.7,1.0,7.6,0.42,0.06,0.48,0.42,0.48,Matches
149,Gerard Deulofeu,es ESP,FWMF,Udinese,28-007,1994,26,23,1970,21.9,9,2,9,0,0,7,0,0.41,0.09,0.50,0.41,0.50,5.4,5.4,4.6,10.0,0.26,0.22,0.48,0.26,0.48,Matches
150,Jacopo Dezi,it ITA,MF,Venezia,30-038,1992,1,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.21,0.15,0.35,0.21,0.35,Matches
151,Samuel Di Carmine,it ITA,FW,Hellas Verona,33-181,1988,1,0,36,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.07,0.00,0.07,0.07,0.07,Matches
152,Federico Di Francesco,it ITA,FWMF,Empoli,27-279,1994,19,13,1065,11.8,4,0,4,0,0,1,0,0.34,0.00,0.34,0.34,0.34,2.1,2.1,1.0,3.1,0.18,0.08,0.26,0.18,0.26,Matches
153,Giovanni Di Lorenzo,it ITA,DF,Napoli,28-228,1993,30,30,2608,29.0,1,3,1,0,0,3,0,0.03,0.10,0.14,0.03,0.14,1.0,1.0,2.6,3.6,0.03,0.09,0.13,0.03,0.13,Matches
154,Francesco Di Mariano,it ITA,FW,Venezia,25-334,1996,1,1,62,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.08,0.08,0.00,0.08,Matches
155,Francesco Di Tacchio,it ITA,MF,Salernitana,31-334,1990,18,14,1255,13.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.03,0.01,0.04,0.03,0.04,Matches
156,Amadou Diawara,gn GUI,MF,Roma,24-246,1997,4,2,170,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.03,0.03,0.01,0.03,Matches
157,Brahim Díaz,es ESP,MF,Milan,22-229,1999,25,21,1566,17.4,3,3,3,0,0,4,0,0.17,0.17,0.34,0.17,0.34,4.5,4.5,2.1,6.6,0.26,0.12,0.38,0.26,0.38,Matches
158,Mitchell Dijks,nl NED,DF,Bologna,29-039,1993,10,3,327,3.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.5,0.06,0.06,0.13,0.06,0.13,Matches
159,Federico Dimarco,it ITA,DF,Inter,24-130,1997,26,8,1058,11.8,2,2,2,0,1,1,0,0.17,0.17,0.34,0.17,0.34,2.9,2.2,4.2,6.4,0.25,0.36,0.61,0.18,0.54,Matches
160,Filippo Distefano,it ITA,FW,Fiorentina,18-204,2003,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
161,Koffi Djidji,ci CIV,DF,Torino,29-110,1992,20,20,1570,17.4,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.02,0.00,0.03,0.02,0.03,Matches
162,Berat Djimsiti,al ALB,DF,Atalanta,29-029,1993,22,18,1619,18.0,0,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,0.5,0.5,0.7,1.2,0.03,0.04,0.07,0.03,0.07,Matches
163,Nicolás Domínguez,ar ARG,MF,Bologna,23-265,1998,21,20,1697,18.9,0,2,0,0,0,7,0,0.00,0.11,0.11,0.00,0.11,1.2,1.2,1.4,2.6,0.07,0.07,0.14,0.07,0.14,Matches
164,Bartłomiej Drągowski,pl POL,GK,Fiorentina,24-213,1997,7,7,556,6.2,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
165,Radu Drăgușin,ro ROU,DF,Sampdoria,20-045,2002,13,4,620,6.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.03,0.02,0.04,0.03,0.04,Matches
166,Radu Drăgușin,ro ROU,DF,Salernitana,20-045,2002,5,5,450,5.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
167,Denzel Dumfries,nl NED,DF,Inter,25-336,1996,25,14,1439,16.0,4,3,4,0,0,1,0,0.25,0.19,0.44,0.25,0.44,4.0,4.0,3.5,7.5,0.25,0.22,0.47,0.25,0.47,Matches
168,Alfred Duncan,gh GHA,MF,Fiorentina,29-010,1993,24,13,1309,14.5,1,2,1,0,0,1,0,0.07,0.14,0.21,0.07,0.21,1.0,1.0,1.5,2.4,0.07,0.10,0.17,0.07,0.17,Matches
169,Paulo Dybala,ar ARG,FWMF,Juventus,28-125,1993,20,18,1445,16.1,7,5,6,1,2,2,0,0.44,0.31,0.75,0.37,0.69,6.2,4.6,3.0,7.6,0.38,0.19,0.57,0.29,0.48,Matches
170,Edin Džeko,ba BIH,FW,Inter,36-003,1986,28,21,1979,22.0,12,5,12,0,0,2,0,0.55,0.23,0.77,0.55,0.77,11.0,11.0,4.3,15.3,0.50,0.20,0.70,0.50,0.70,Matches
171,Tyronne Ebuehi,ng NGA,DF,Venezia,26-094,1995,15,9,902,10.0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.5,0.03,0.02,0.05,0.03,0.05,Matches
172,Éderson,br BRA,MF,Salernitana,22-256,1999,5,4,324,3.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches
173,Albin Ekdal,se SWE,MF,Sampdoria,32-235,1989,22,17,1410,15.7,1,0,1,0,0,11,1,0.06,0.00,0.06,0.06,0.06,0.7,0.7,0.2,0.9,0.04,0.01,0.06,0.04,0.06,Matches
174,Caleb Ekuban,gh GHA,FWMF,Genoa,27-362,1994,22,15,1403,15.6,1,1,1,0,0,2,0,0.06,0.06,0.13,0.06,0.13,2.9,2.9,2.2,5.2,0.19,0.14,0.33,0.19,0.33,Matches
175,Elif Elmas,mk MKD,FWMF,Napoli,22-177,1999,30,11,1433,15.9,2,2,2,0,0,2,0,0.13,0.13,0.25,0.13,0.25,1.8,1.8,1.9,3.7,0.11,0.12,0.23,0.11,0.23,Matches
176,Martin Erlic,hr CRO,DF,Spezia,24-055,1998,23,23,2002,22.2,2,0,2,0,0,4,0,0.09,0.00,0.09,0.09,0.09,1.6,1.6,0.3,2.0,0.07,0.02,0.09,0.07,0.09,Matches
177,Gonzalo Escalante,ar ARG,MF,Lazio,28-358,1993,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
178,Diego Falcinelli,it ITA,FWMF,Bologna,30-267,1991,4,0,61,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.57,0.00,0.57,0.57,0.57,Matches
179,Wladimiro Falcone,it ITA,GK,Sampdoria,26-342,1995,10,9,855,9.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
180,Paolo Faragò,it ITA,MF,Cagliari,29-036,1993,1,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,3.04,0.00,3.04,3.04,3.04,Matches
181,Davide Faraoni,it ITA,DF,Hellas Verona,30-146,1991,25,23,2040,22.7,3,5,3,0,0,6,1,0.13,0.22,0.35,0.13,0.35,1.8,1.8,2.7,4.5,0.08,0.12,0.20,0.08,0.20,Matches
182,Mohamed Fares,dz ALG,DFFW,Genoa,26-033,1996,9,6,587,6.5,2,1,2,0,0,2,0,0.31,0.15,0.46,0.31,0.46,1.1,1.1,0.5,1.6,0.17,0.07,0.24,0.17,0.24,Matches
183,Diego Farias,br BRA,MFFW,Cagliari,31-314,1990,4,0,66,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.05,0.00,0.05,0.05,0.05,Matches
184,Andrea Favilli,it ITA,FW,Genoa,24-307,1997,1,0,36,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
185,Federico Fazio,ar ARG,DF,Salernitana,35-003,1987,6,6,540,6.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.05,0.00,0.06,0.05,0.06,Matches
186,Luiz Felipe,br BRA,DF,Lazio,24-363,1997,26,26,2292,25.5,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.4,0.01,0.00,0.01,0.01,0.01,Matches
187,Alex Ferrari,it ITA,DF,Sampdoria,27-262,1994,14,11,883,9.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
188,Salvador Ferrer,es ESP,DFMF,Spezia,24-058,1998,21,12,1197,13.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.9,1.1,0.02,0.07,0.09,0.02,0.09,Matches
189,Riccardo Fiamozzi,it ITA,DF,Empoli,28-306,1993,8,5,453,5.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.05,0.05,0.00,0.05,Matches
190,Luca Fiordilino,it ITA,MF,Venezia,25-238,1996,9,4,407,4.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.4,0.03,0.05,0.08,0.03,0.08,Matches
191,Vincenzo Fiorillo,it ITA,GK,Salernitana,32-066,1990,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
192,Alessandro Florenzi,it ITA,DFFW,Milan,31-009,1991,20,12,1108,12.3,1,0,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,0.7,0.7,1.0,1.7,0.06,0.08,0.13,0.06,0.13,Matches
193,Fernando Forestieri,it ITA,FWMF,Udinese,32-064,1990,4,0,58,0.6,2,1,2,0,0,1,0,3.10,1.55,4.66,3.10,4.66,1.0,1.0,0.1,1.0,1.50,0.13,1.63,1.50,1.63,Matches
194,Francesco Forte,it ITA,FW,Venezia,28-323,1993,12,4,422,4.7,1,0,1,0,0,3,0,0.21,0.00,0.21,0.21,0.21,1.0,1.0,0.1,1.1,0.21,0.02,0.23,0.21,0.23,Matches
195,Davide Frattesi,it ITA,MF,Sassuolo,22-149,1999,29,28,2318,25.8,4,1,4,0,0,4,0,0.16,0.04,0.19,0.16,0.19,4.8,4.8,2.8,7.6,0.19,0.11,0.29,0.19,0.29,Matches
196,Morten Frendrup,dk DEN,DFMF,Genoa,20-347,2001,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.23,0.02,0.25,0.23,0.25,Matches
197,Remo Freuler,ch SUI,MF,Atalanta,29-339,1992,21,20,1769,19.7,1,3,1,0,0,5,0,0.05,0.15,0.20,0.05,0.20,0.7,0.7,2.0,2.8,0.04,0.10,0.14,0.04,0.14,Matches
198,Matteo Gabbia,it ITA,DF,Milan,22-150,1999,6,5,460,5.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.02,0.04,0.02,0.04,Matches
199,Manolo Gabbiadini,it ITA,FWMF,Sampdoria,30-114,1991,18,15,1140,12.7,6,1,6,0,0,3,0,0.47,0.08,0.55,0.47,0.55,3.9,3.9,1.7,5.6,0.31,0.13,0.44,0.31,0.44,Matches
200,Gianluca Gaetano,it ITA,MF,Napoli,21-319,2000,2,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
201,Luca Gagliano,it ITA,MFDF,Cagliari,21-249,2000,2,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
202,Roberto Gagliardini,it ITA,MF,Inter,27-347,1994,12,5,490,5.4,2,1,2,0,0,2,0,0.37,0.18,0.55,0.37,0.55,1.0,1.0,1.0,2.0,0.18,0.19,0.36,0.18,0.36,Matches
203,Riccardo Gagliolo,se SWE,DF,Salernitana,31-326,1990,15,12,1110,12.3,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,0.8,0.8,0.0,0.8,0.06,0.00,0.06,0.06,0.06,Matches
204,Nicolas Galazzi,it ITA,DF,Venezia,21-092,2000,1,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
205,Pablo Galdames Millán,cl CHI,MF,Genoa,25-080,1996,11,4,478,5.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.6,0.04,0.06,0.11,0.04,0.11,Matches
206,Luca Gemello,it ITA,GK,Torino,21-260,2000,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
207,Paolo Ghiglione,it ITA,DF,Genoa,25-046,1997,13,6,603,6.7,0,1,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,0.8,0.8,0.4,1.1,0.11,0.05,0.17,0.11,0.17,Matches
208,Faouzi Ghoulam,dz ALG,DF,Napoli,31-047,1991,10,2,210,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.03,0.15,0.18,0.03,0.18,Matches
209,Sebastian Giovinco,it ITA,MF,Sampdoria,35-053,1987,2,0,39,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.08,0.00,0.08,0.08,0.08,Matches
210,Olivier Giroud,fr FRA,FW,Milan,35-171,1986,21,14,1355,15.1,8,3,6,2,2,3,0,0.53,0.20,0.73,0.40,0.60,7.9,6.4,1.5,7.9,0.53,0.10,0.63,0.43,0.52,Matches
211,Diego Godín,uy URU,DF,Cagliari,36-032,1986,11,9,818,9.1,0,1,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,0.5,0.5,0.4,0.8,0.05,0.04,0.09,0.05,0.09,Matches
212,Edoardo Goldaniga,it ITA,DF,Cagliari,28-138,1993,9,9,795,8.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.7,0.07,0.01,0.08,0.07,0.08,Matches
213,Edoardo Goldaniga,it ITA,MFDF,Sassuolo,28-138,1993,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
214,Cedric Gondo,ci CIV,FW,Salernitana,25-115,1996,14,10,699,7.8,1,0,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,1.4,1.4,0.6,2.1,0.19,0.08,0.26,0.19,0.26,Matches
215,Nicolás González,ar ARG,FW,Fiorentina,23-348,1998,24,17,1583,17.6,2,5,2,0,0,2,1,0.11,0.28,0.40,0.11,0.40,4.7,4.7,3.0,7.7,0.27,0.17,0.44,0.27,0.44,Matches
216,Robin Gosens,de GER,DF,Inter,27-258,1994,3,0,85,0.9,0,1,0,0,0,1,0,0.00,1.06,1.06,0.00,1.06,0.3,0.3,0.4,0.7,0.31,0.43,0.74,0.31,0.74,Matches
217,Robin Gosens,de GER,DF,Atalanta,27-258,1994,6,5,460,5.1,1,0,1,0,0,2,0,0.20,0.00,0.20,0.20,0.20,1.5,1.5,0.4,1.9,0.29,0.08,0.37,0.29,0.37,Matches
218,Alberto Grassi,it ITA,MF,Cagliari,27-013,1995,23,19,1595,17.7,0,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,1.0,1.0,0.8,1.8,0.06,0.05,0.10,0.06,0.10,Matches
219,Koray Günter,de GER,DF,Hellas Verona,27-216,1994,22,22,1905,21.2,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.7,0.9,0.01,0.03,0.04,0.01,0.04,Matches
220,Albert Guðmundsson,is ISL,FWMF,Genoa,24-278,1997,4,3,282,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.8,0.19,0.07,0.26,0.19,0.26,Matches
221,Emmanuel Gyasi,gh GHA,FWMF,Spezia,28-068,1994,29,28,2421,26.9,4,0,4,0,0,7,0,0.15,0.00,0.15,0.15,0.15,4.1,4.1,1.2,5.3,0.15,0.05,0.20,0.15,0.20,Matches
222,Norbert Gyömbér,sk SVK,DF,Salernitana,29-260,1992,21,20,1691,18.8,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.01,0.00,0.01,0.01,0.01,Matches
223,Nicolas Haas,ch SUI,MF,Empoli,26-056,1996,16,11,1001,11.1,0,2,0,0,0,3,0,0.00,0.18,0.18,0.00,0.18,0.3,0.3,0.9,1.2,0.03,0.08,0.11,0.03,0.11,Matches
224,Samir Handanović,si SVN,GK,Inter,37-249,1984,29,29,2610,29.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
225,Ridgeciano Haps,sr SUR,DF,Venezia,28-281,1993,16,15,1324,14.7,1,1,1,0,0,2,0,0.07,0.07,0.14,0.07,0.14,0.2,0.2,0.4,0.6,0.01,0.02,0.04,0.01,0.04,Matches
226,Abdou Harroui,nl NED,MF,Sassuolo,24-066,1998,21,3,435,4.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.6,0.09,0.03,0.12,0.09,0.12,Matches
227,Hans Hateboer,nl NED,DF,Atalanta,28-070,1994,11,7,752,8.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.4,1.4,0.7,2.1,0.16,0.09,0.25,0.16,0.25,Matches
228,Silvan Hefti,ch SUI,DF,Genoa,24-146,1997,10,8,783,8.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.6,0.7,0.02,0.07,0.08,0.02,0.08,Matches
229,Liam Henderson,sct SCO,MF,Empoli,25-329,1996,29,20,1699,18.9,1,2,1,0,0,2,0,0.05,0.11,0.16,0.05,0.16,2.2,2.2,3.0,5.2,0.12,0.16,0.28,0.12,0.28,Matches
230,Dalbert Henrique,br BRA,DFMF,Cagliari,28-193,1993,22,21,1579,17.5,0,1,0,0,0,8,0,0.00,0.06,0.06,0.00,0.06,1.4,1.4,1.4,2.8,0.08,0.08,0.16,0.08,0.16,Matches
231,Matheus Henrique,br BRA,MF,Sassuolo,24-091,1997,17,5,595,6.6,0,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,0.2,0.2,0.5,0.6,0.03,0.07,0.10,0.03,0.10,Matches
232,Thomas Henry,fr FRA,FW,Venezia,27-181,1994,26,16,1506,16.7,6,2,6,0,0,2,0,0.36,0.12,0.48,0.36,0.48,5.1,5.1,3.1,8.3,0.31,0.19,0.49,0.31,0.49,Matches
